"code","iso","country","NOD.ind.1996","NOD.ind.1997","NOD.ind.1998","NOD.ind.1999","NOD.ind.2000","NOD.ind.2001","NOD.ind.2002","NOD.ind.2003","NOD.ind.2004","NOD.ind.2005","NOD.ind.2006","NOD.ind.2007","NOD.ind.2008","NOD.ind.2009","NOD.ind.2010","NOD.ind.2011","NOD.ind.2012","NOD.ind.2013","NOD.ind.2014","NOD.ind.2015","NOD.ind.2016","NOD.ind.2017","NOD.ind.2018","NOD.ind.2019","NOD.ind.2020","NOD.ind.2021","NOD.ind.2022","NOD.ind.2023","NOD.ind.2024","NOD.ind.2025"
729,"SDN","Sudan",78.242307184725,78.7975475346419,79.3021320893217,79.8041268065487,79.9024283567195,79.8549340756386,79.3885761304144,78.9282834796481,78.3125505859341,77.9257720134836,77.6966564757437,77.5480022851211,77.5159863087655,77.4659115778175,77.1731405392179,76.327015085257,75.0677871559673,73.9503010755332,72.916205132401,72.5251699231731,72.7293804332135,73.2264128069505,73.7621838405277,74.2250149704318,74.4436812875059,74.404711204572,74.2993480223169,75.9136837570027,NA,NA
740,"SUR","Suriname",42.3021886290247,42.9241161361396,43.7764301719744,44.4898045299773,44.7244467651195,43.7923453393767,41.7680460970751,39.506268078284,37.7292538742264,37.0092862851991,37.3509098323155,38.1022524637181,38.9813422624688,39.7634100044414,40.0706298438546,39.8547784523945,39.3835375751377,38.8108807966894,38.3608173566592,38.2352402355312,38.3213483145739,38.6000243560113,38.9591158224547,39.2400195047099,39.3429639881446,39.4165401921789,39.3307180993326,39.117194886936,NA,NA
752,"SWE","Sweden",26.5388971932523,25.9853076888308,25.3338753156272,24.6493919365089,24.3302756073297,23.9450535370923,23.0672676491572,22.1365218891746,21.436689059663,21.0723997679251,21.5472405698138,22.8618594698845,24.623579400811,26.3003805834026,27.1123167208742,27.1592419102386,27.058681699543,27.1018325255524,27.16316811343,27.2284198299431,28.006817505725,29.690029546794,31.8908289544167,33.8759559677834,34.8405929318329,34.6107694371958,34.3264145427996,35.8038913525113,NA,NA
756,"CHE","Switzerland",14.546525687412,15.8639314722276,17.5158536149273,19.1360167832495,20.5956586058652,21.645027894039,22.4912258858839,23.3448985909474,24.1789185038521,25.1945500758283,26.473141817573,28.1175452329291,29.6842137946234,30.8724461886715,31.2436818386835,31.1979884636196,30.8716389031935,30.4937246967695,30.1954710748004,30.1079879975751,31.3141261863308,34.3255224521526,38.6580703262327,42.7530451731529,44.8559765948108,44.4995870263703,44.1083222586411,45.873401884737,NA,NA
760,"SYR","Syria",29.4144579462814,29.2834280345683,29.0619442697432,28.9886715341911,28.8559349088139,29.0877082311869,29.884028370092,31.2260741276239,32.5448817291892,32.9769047772601,32.2495830399751,30.9800906335765,29.5217436519802,28.2407732381616,27.6959018854825,27.9367573285125,29.2785906949959,31.3171617782796,33.6162965805462,34.9079383727233,35.4577575432041,36.5646970719955,37.6762567110071,38.7305264467674,39.5104318215899,40.3715263576977,41.4194128877311,42.6227550718361,NA,NA
158,"TWN","Taiwan",15.2184058149756,15.6252720085113,15.9278725229083,16.1478477988753,15.7894418508512,12.684262098159,7.31915449658763,2.20428511794775,0,0,0,0,0,0.570077476351486,2.02158482911017,3.40874227282869,4.84483762688171,6.33128715325243,7.97438648620282,9.67142348210908,11.6894342888144,14.2954192376163,17.0405660552685,19.521056936254,21.0522711113978,21.988838462308,22.4664353182488,21.9771259727534,NA,NA
762,"TJK","Tajikistan",79.6312670576697,83.005845405388,86.8064520791568,90.1426453968927,91.5807188509318,91.3539591024333,90.8979026255093,90.6396848917762,90.2448674702899,90.1204371777954,90.1177197267469,90.0147562882579,90.320721965338,90.6395080542243,90.677841813672,89.3609677673166,87.0394348538331,84.4523586295487,82.2784131306501,81.2142669176321,81.1109326450144,81.0624224897867,80.9262800523234,80.8308061289918,80.7788978359457,80.1015173948217,79.3183508944549,78.057412754431,NA,NA
834,"TZA","Tanzania",62.742299379258,63.448702149743,64.1516116025154,64.6322803611276,64.7039894459703,64.283273191572,63.3584457223903,62.3373143776663,61.4837191953409,61.094900811546,61.1231283831657,61.2316404221005,61.1556362460596,61.2930223071014,61.3488777747716,60.6697006684178,59.147810410009,57.612910904529,56.2566584631102,55.7833340387397,56.3982200849827,57.9843301253991,60.0274414228708,61.7532509714064,62.5661582348271,61.8335757522171,61.0852474558373,61.3490938391993,NA,NA
764,"THA","Thailand",44.9756412763042,43.3547111032772,41.8752676238198,40.6376383674358,40.2788528460143,40.9253313604335,42.4118497661919,44.4897549499241,46.0327181685547,47.1023220239874,46.5581873308531,45.1389791694371,43.498091134504,42.3074539760918,41.8785107426288,42.4245910342458,43.4854635044502,44.7450803497802,46.1469817439432,47.2765255726006,48.1136319332594,49.2162301737146,50.1921834322894,50.982395083055,51.3865554203545,50.811201960537,49.9771354956376,46.6943182616049,NA,NA
626,"TLS","Timor-Leste",79.8877602623865,79.3370210300583,78.8034198186123,78.2166522469421,77.2995896422741,75.3718148945846,72.2761628054752,69.1753219131184,66.8881065107739,66.107860451453,66.4262508718088,67.3355746002522,68.5361881419498,69.7248653159693,70.1387323060704,70.2949247690566,70.3438761198576,70.4131352316151,70.5361705337747,70.5829884825942,70.499867744318,70.6121857176352,70.598688761761,70.4798024607734,70.5518201682904,70.1609710643708,69.8597953197944,69.7002275052661,NA,NA
768,"TGO","Togo",70.3516757122311,71.4645487885799,72.5893021546521,73.4526422031599,73.9129596924916,72.6834939957458,70.2225111838006,67.5271620282122,65.4577759965851,64.4925588240359,65.6115047205271,68.0583568179943,71.3072305840812,74.3825545356992,75.9401048443168,75.6633565656915,75.2860006972573,74.8795354681667,74.3002037146784,73.9434594802934,73.4418525493115,73.2592512688274,72.7504957781491,72.5744819357632,71.9593617727512,71.0871340772575,69.6961869618387,68.3903801270356,NA,NA
776,"TON","Tonga",79.5876296363267,78.9288259155764,78.2855926209104,77.4604129467608,76.4600378768236,74.3452908190214,71.2047497338509,68.2009145741331,65.9345102508595,65.1116742161794,65.1607206170933,65.2095586247278,65.3453679517052,65.4993628490343,65.5303306241869,65.3170065940374,64.7021759804787,63.9719854071394,63.2602784007118,62.6745627908351,62.1430922137972,61.5792079089248,61.0539360268071,60.6350294637264,60.4649188459858,60.3004927219534,60.1946433385968,60.3583654008606,NA,NA
780,"TTO","Trinidad and Tobago",43.1663411249845,43.7071442029912,44.26791859375,44.8332938715356,45.1012199436293,44.1849146383754,42.3317620759393,40.1745705181135,38.5529666730327,37.8432266279362,38.35351162578,39.4895063252073,41.0184606846208,42.5672641947194,43.530596665733,43.744357597851,43.3769312659478,42.8781829667827,42.4876546388104,42.6003699092794,43.2959961698925,44.1675007576458,45.244122403027,46.0529331943112,46.6223662711253,47.0639404455546,47.2354987305982,47.2319872155511,NA,NA
788,"TUN","Tunisia",50.8455988714029,50.6505610440409,50.28164322507,50.0219314092403,49.6934636353821,49.4670468762741,49.3844700238023,49.5796188594008,49.4979393096458,49.4099022280549,48.9600117583392,48.6612355001953,48.2697722958985,48.1109877500709,48.1035868255931,47.8934503142476,47.8218879843125,47.64062711634,47.3809233529613,47.1498287881299,46.9275803777676,46.4772113787233,46.2090687198247,45.9071020162658,45.6382469618077,44.7063465473773,43.8266198637776,44.7058766337312,NA,NA
792,"TUR","Turkiye",42.8790818792338,42.0804463886426,40.943756949113,39.8780036160648,39.2096246405841,38.013849973373,35.7991871308311,33.5437595806608,31.6644304709679,30.5791199458559,29.9928089941692,29.5269695605766,29.1661006452146,28.9109893960071,28.8271809331169,29.1436270668183,29.7381652759213,30.4788583361109,31.1302736704616,31.4439785992723,31.8409509225345,32.6717288932033,33.8616607271489,34.9288400372753,35.4731012723134,34.3466398103538,32.4049490574436,30.9796672050743,NA,NA
795,"TKM","Turkmenistan",79.9674477122723,81.8964674837223,83.742002782293,85.4604932694935,86.8574649564626,87.7594374445313,88.4978379743538,89.1085081455145,89.6342825692986,89.8643849319376,89.4621301926752,88.3138960366501,86.8477252709026,85.3394600827985,83.9233802244661,82.2574079753887,80.328740046848,78.5170549218186,77.056459261565,76.5301280656846,76.9499005483249,78.3241733271534,79.7493833772125,81.1574790550707,81.8206084479304,79.4329408563754,76.7885699488008,75.9252897361305,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",80.8892182139333,80.2344020997181,79.5712612997154,78.788185281329,77.8236205547434,75.6904701097806,72.5408945023369,69.5370637908195,67.3160119959757,66.461030563491,66.5021209648451,66.5575725898328,66.6938589076714,66.7891495502142,66.8132747859613,66.5703083252319,66.1053727569125,65.3643252274924,64.6670787353121,64.1182431696563,63.602140306203,63.0348114823391,62.4766428808799,61.9940522057509,61.7792656016348,61.4611239188508,61.3335487525464,61.4795729065938,NA,NA
800,"UGA","Uganda",70.6455159730204,71.943512167839,73.1491976066651,74.0954381630526,74.5231450684944,74.2783814417531,73.8058772637762,73.1334945689273,72.5653227742848,72.1969999268187,71.597660272333,70.6619162767434,69.4852308469255,68.5985695070397,68.346474749781,68.488804465556,68.7973686336061,69.2889869928048,69.7743332360455,70.260489280671,70.6478840291571,71.0357737600895,71.4170565410994,71.7668759925962,71.9151140109713,71.4243898343637,70.5238172276653,69.6124565394115,NA,NA
804,"UKR","Ukraine",29.8600048488729,31.5828185063176,33.4495666553918,35.5470140201201,37.4458163969756,39.3919274315798,41.8696324826555,44.4274857351629,46.6893912255645,48.378003619818,49.4801007678828,50.5372775816518,51.45118020408,52.2391547529802,52.7614147051934,53.2967763103129,53.9144811981357,54.4023899125254,55.0527818395306,55.5760911373957,56.3319508113888,57.3700938129301,58.5974948531477,59.7825405229858,61.2312655590723,64.0272379383698,66.117088822051,65.1874749015655,NA,NA
784,"ARE","United Arab Emirates",24.1721663534216,25.4713954888609,26.9629469006414,28.0712473962994,28.5105575446707,27.7402803208605,25.9724369740801,23.9947756348473,22.3448198816729,21.706560935325,20.7990664461011,18.9177893138488,16.5912988281856,14.6607991569011,13.5389837617483,13.0082156894963,12.6629150844786,12.3390503589741,12.0475016226956,11.7828683987543,11.6579156859321,12.027017393275,12.6001686056598,13.2247580056806,13.5447146908342,13.628862981657,13.7854313023068,15.4393657616952,NA,NA
826,"GBR","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745459212060055,2.28283784936977,5.55507664950355,11.3931698260493,18.704973021332,25.5601533535439,28.8897605169458,27.5350024052537,26.1643219602188,27.6598474766191,NA,NA
840,"USA","United States of America",0,0,0,0,0,0,0,0,0,0,0,0,1.56942181085118,4.97353298948208,7.59541685733213,9.4146004309127,11.2681019266792,13.0807543821414,14.7841026650017,16.3827695997879,18.1561508118814,20.2858383038253,22.4201417649283,24.1161544380219,24.8502597564309,23.4944803665427,22.0275489735845,22.4747513396947,NA,NA
858,"URY","Uruguay",46.1395711086374,46.2278446198772,46.2083353682588,46.1914649522664,46.1782992370018,45.1731612115913,42.7229622512144,39.6074588318671,36.4064976080293,33.6363637279596,30.4575023750767,26.7876879253577,23.4859090072996,21.2688375453528,20.2943109680694,21.0318251248669,22.8214238830879,25.1643186672123,27.4979198322047,29.0821959049273,29.8852239588039,30.5651666533304,31.1617085030216,31.647674704397,32.1115425016856,33.0107565768605,33.7608004241634,32.6418546598661,NA,NA
860,"UZB","Uzbekistan",71.8992110119332,74.931049016758,78.3415916545167,81.5639926450922,83.6868618451288,84.8788073572008,86.0989617181898,87.1009124071274,87.8076456490117,88.026238615352,87.8724332125381,87.1059517939499,86.0672693684551,85.0681604580853,84.01342809811,83.0131912247304,81.8691888131404,80.7313445641662,79.9108831061415,79.450696665345,79.4680993178126,79.5026789178984,79.3905461424406,79.3397102034378,79.3658071947442,76.2855676796195,72.7972368153396,71.3982129173025,NA,NA
548,"VUT","Vanuatu",71.9757379928052,72.3031446671788,72.6998406770531,72.989487286122,73.1645070408307,53.6476068891636,32.3552319435253,18.966853273027,11.3982353499291,8.77466704435825,9.18366222674983,10.0624363316071,11.2145017806388,12.1656785724888,12.5445574106773,12.1758433745156,11.3701662353803,10.4534191219653,9.67182946627153,9.2675951815923,9.36814357471825,9.45765374838005,9.5876207928401,9.6575919861327,9.73271828312835,9.69957610590701,9.72853733131168,9.90592622187631,NA,NA
862,"VEN","Venezuela",32.3708858088249,32.6230725298001,33.0132303961669,33.3437902367159,33.4590391107903,33.2024456245352,32.7537825522802,32.2024790944649,31.6643880592858,31.1970623829058,30.8215622354935,30.3352353812084,29.9516257795916,29.7568854354077,29.7445124235406,30.2230513084213,31.4336996142724,33.0215887974479,34.7142314207835,36.0893787558647,37.9180722990448,40.634090773804,43.7815792935707,46.5918659827789,47.8622885512899,47.9618889433732,47.7464809076851,46.7996269101035,NA,NA
704,"VNM","Viet Nam",59.3828962673911,58.3819850065244,57.3503098079798,56.715820028029,56.1623081541618,55.8803185267986,55.6836766870648,55.4742663269955,55.2603991315776,54.9490682549737,54.5223927324282,54.0163761226313,53.3909245190415,52.6517959791175,51.7678683523003,50.5965776105025,49.1485911787713,47.7586725354022,46.8164024234507,46.4344212844623,46.5021910721812,46.7988928164144,47.1854545955341,47.4937882916826,47.6475080013276,47.6730863656118,47.7397488937501,47.7240547823644,NA,NA
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",52.0109461035471,53.0068082035351,54.0682802469642,54.9718673288782,55.5578656594167,55.8122881295555,56.015836750031,56.2109832821821,56.2696260936661,56.3549820545066,55.6601116697571,54.2993311416261,52.6722852007966,51.2959057226747,50.9063591695345,51.6123749088015,53.4950381658848,55.7816985687988,57.9972342727345,58.9512392215415,58.7745113300809,58.259882522527,57.7924672030715,57.4852434313368,57.2810790460776,58.7213331841466,60.3493986717551,59.0247794757944,NA,NA
894,"ZMB","Zambia",92.1351676677678,92.7076013744325,93.258364315752,93.7033245485838,93.8872404952827,93.9042208449258,93.8567252836036,93.8472607174639,93.7286431232486,93.6688664119504,93.2312051396224,92.4464808229478,91.4435494152629,90.2573131590065,89.0923145911608,87.3508341685855,84.6336342234922,82.0490893211282,80.0679485203033,79.1609134408409,79.2082971949414,79.1666223337054,79.2243742013251,79.1495142207229,79.3351119056867,78.7438556955339,77.9550493309976,77.3866312309029,NA,NA
716,"ZWE","Zimbabwe",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.4419123755086,93.6659278491212,93.2764208884278,NA,NA
