"code","iso","country","OZD.ind.1996","OZD.ind.1997","OZD.ind.1998","OZD.ind.1999","OZD.ind.2000","OZD.ind.2001","OZD.ind.2002","OZD.ind.2003","OZD.ind.2004","OZD.ind.2005","OZD.ind.2006","OZD.ind.2007","OZD.ind.2008","OZD.ind.2009","OZD.ind.2010","OZD.ind.2011","OZD.ind.2012","OZD.ind.2013","OZD.ind.2014","OZD.ind.2015","OZD.ind.2016","OZD.ind.2017","OZD.ind.2018","OZD.ind.2019","OZD.ind.2020","OZD.ind.2021","OZD.ind.2022","OZD.ind.2023","OZD.ind.2024","OZD.ind.2025"
740,"SUR","Suriname",100,100,99.3176900361977,95.8531079590712,98.6889931102016,87.7613113070601,88.2059231695446,86.9094205756441,98.1018581143248,100,100,100,100,100,99.3431391711976,93.6599944456471,85.943600217379,87.3480029016866,88.3350020412448,95.7066148843384,98.0793261513605,100,95.130053764676,95.033342640998,96.6271072662405,98.8837111090649,95.1443662598495,94.6709152614481,NA,NA
752,"SWE","Sweden",53.1813557930153,53.7416264165563,54.3906850766476,56.0951354215104,55.5139353126672,54.4665460182288,51.6629268362184,50.7105633494303,52.3502539474688,51.9672365960432,53.9340620260038,53.7196225470489,56.4850879632742,56.3265341518437,56.0097121532633,55.2421956992939,52.646841644665,53.4593746349521,54.9854664801265,58.7655509449773,62.5726630424582,66.7402345473475,61.9935906286515,64.048194811084,66.3457227020694,68.0985990878487,68.15395142457,67.970777488104,NA,NA
756,"CHE","Switzerland",38.9244666643443,38.089782676158,38.2245055416284,38.6410186858306,40.8641804837867,42.1197831374291,38.8397377858781,38.0862648397585,38.8088796031132,40.8589991600707,42.8485428316658,43.6739795290602,44.5196286681799,43.8130897065098,43.6531760192786,44.3764319007447,43.53800904948,42.8829346559211,42.5676794301746,43.2873060330731,44.2951007428857,45.7318770024258,44.2165095299819,44.3435846281605,46.988534095649,47.5627904310048,46.1091086970133,46.9582012628166,NA,NA
760,"SYR","Syria",21.3744237335471,21.5547011689734,21.492401647204,21.0377363671699,21.085398780122,21.108636893955,20.7739618892536,20.3094923040109,21.1757737813023,21.9998672584419,22.7292607459362,21.2412649558727,19.3562129137145,19.8075179125227,20.8700042732582,21.3672207675132,21.4463787161073,22.0902437072939,23.177198546318,23.6141464534488,22.8726697643319,22.1198722058383,23.1405397230046,23.2318093265346,26.069875655407,27.3902471751636,26.2703631412974,26.6880753621412,NA,NA
158,"TWN","Taiwan",33.9669119181979,33.0121079677961,32.7461197275542,31.4595071565517,31.1774624095032,30.1736748604105,30.5188758792756,31.5228026337091,32.3512135659123,33.7044855491745,34.1849091787502,34.4000500423802,33.0852946236026,34.7759674957064,34.7759115756566,35.6709018569483,35.8153256199014,36.3877132492055,37.76157524616,40.9049913133599,44.1118174613171,46.6892977390664,46.3638475103982,47.9660035660002,50.6483275713762,51.6380354163289,52.6350721625323,50.1984853780983,NA,NA
762,"TJK","Tajikistan",18.1891958666616,19.3364658578633,19.6686343668792,19.2244669063623,19.3626092287055,20.8268773351311,21.6663183372655,21.2423280763629,21.363877651092,21.2689346802461,22.2961914224283,19.3178925532062,18.7259690936218,20.3894658263028,23.7985046418119,25.343527958312,25.6324634259429,26.2613179897881,27.7032458200473,26.6312690560688,25.2672348328171,23.97907083735,27.4778083190205,27.895628832197,24.9375789120662,25.007544114033,22.5711319807336,22.7960797839875,NA,NA
834,"TZA","Tanzania",87.1212803278504,83.7699474924966,86.0030164291106,82.168151891095,90.441237764546,91.4699093524558,98.2811042238493,98.7704576708727,86.6365677114206,76.8669502307208,65.6995779696914,68.4898913976757,74.5590859138926,79.3993023891685,76.9781067362199,72.1128111058203,70.4618457899791,65.5514377113153,65.2331296122468,64.0916649542243,67.2678279127194,68.3011683955757,60.4092714897099,58.8249341764569,58.3622289842598,57.1455929704029,54.7782414374868,54.5122823309685,NA,NA
764,"THA","Thailand",43.5899379462047,41.9499173869286,43.0312891191507,45.0569965925362,52.2797147186952,48.4588934752234,46.0160902063279,36.4973565118026,35.9376530204805,36.3331895629324,37.9228586650025,37.5667036092848,37.9728217571721,42.5708400853168,38.3345998386308,35.5530452281446,34.695346875982,36.9278186023663,39.5308829130638,38.9180380167879,42.6312851500031,44.2291073998621,41.3102087257255,40.2598040941161,40.3867922058797,40.0121351066547,37.2387864237261,37.0971275300305,NA,NA
626,"TLS","Timor-Leste",46.6998141603426,48.2394148821197,46.0161275986987,53.5324373643048,57.0811457247356,59.352992141934,61.6308564594153,54.3318173432382,53.9119249776379,50.3272213481653,49.6423326875397,51.3973102054625,51.5631151900474,56.66123694707,49.8021453096951,41.9896452275463,36.8730955428008,36.2223126319459,38.6610077508135,42.3153656879532,46.7663992424942,62.9621677733779,40.5669022295748,39.7035422427929,39.6684632590875,39.3739816964157,36.7293030058194,36.8939833147294,NA,NA
768,"TGO","Togo",40.5096803871839,39.4992419651389,39.6133441432871,41.2292248461071,45.3644160715712,47.1580132099889,52.0677785981943,52.8124995858497,51.0280035560187,43.7657184322032,36.6279578800756,36.5822775846266,39.6651298194015,43.8057872593412,40.115180443288,36.4540798580767,34.2066242064862,32.2325382883953,31.8052814618338,30.0254834143659,32.4945582910958,32.4965919765184,28.3423263096294,27.1159494699599,27.0529172758659,26.1656812343805,25.3657521083027,25.0930667305661,NA,NA
776,"TON","Tonga",37.5028935228019,32.7260577424928,29.6678966428118,28.9456034150239,32.5642817095752,35.0293932281286,35.2645450711166,37.2048557718821,37.6663795152872,38.9184421350143,35.8986685782524,36.6336270830896,37.3823764867509,38.6963557007479,40.4664317582534,41.9719087589673,43.4229390052158,40.5027277705247,41.3918507495552,41.850651967864,44.4568687762566,51.6440016410773,44.9169204614126,45.653191739732,47.8154669242824,49.3048015457525,49.4697738473019,49.5243325136396,NA,NA
780,"TTO","Trinidad and Tobago",70.3082723653291,70.7417021570247,70.9486013134877,68.3241727586827,74.7640790301993,69.6901149196073,71.2422562842207,68.5239499240238,79.168795973348,86.6676276058276,85.0380951235363,84.8897099079188,83.4887901047331,87.6435061360172,87.8026774274506,86.1501914385729,84.5978722923288,84.0624877304748,85.537226070211,88.9441169482987,92.2674872056443,100,90.9490438443762,91.968111071067,94.3540339673543,95.3719068944503,95.9714562215615,94.0068560917391,NA,NA
788,"TUN","Tunisia",23.6372869269703,23.6264496223193,23.7325224781166,21.6074098230033,22.2269498936127,22.8569967926507,23.8646612676118,24.450842595889,24.6512166119174,27.4831010620099,27.4311687708024,29.2821722202217,29.7382238133292,30.4820373753834,28.6642297940365,28.7804243373197,28.985763543222,28.7623169422759,29.2621510070728,29.3999328796187,31.3701109018941,31.3071058854221,30.1038911610114,30.3662617775262,35.2331479940663,36.644915723462,31.3444990079289,30.0135284113858,NA,NA
792,"TUR","Turkiye",14.4136183955878,14.7994169136027,16.2020744065889,17.2967514265576,19.2064166988252,19.5944646689543,18.0607849254755,18.2900866173908,19.3699530215607,21.5048555619267,19.8914445739835,19.2498853279939,18.4377923961462,19.9294527171606,21.0558470459679,20.1586956008827,19.068177655707,18.1611874103526,19.2274045056944,19.4189647028759,19.5053945630179,19.4426402780802,20.1618174071623,20.2235012336742,21.9715949920932,22.8921911411276,20.7373437254532,21.29925516396,NA,NA
795,"TKM","Turkmenistan",25.6615099446433,28.8632998854325,29.9685712978394,30.7268860459248,32.6010094582271,36.1514032522079,37.3555069061764,36.8043487302513,37.0175948940612,36.8460678427947,38.9902660562696,37.3245330310507,38.239372417569,42.4145976178116,47.6669836845933,47.7116942148228,46.2096917659575,43.0072548379412,43.2190762964246,42.2996859443227,41.5777483716576,41.1418653425526,42.2223209102213,42.283999425778,42.6321266807972,43.8946619641204,43.2572187979036,43.7857783436215,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",76.2752713207405,74.9089573584016,76.6737030619952,79.6920072109329,92.6575201033317,96.3622600214891,90.1317605760738,87.4292346239144,81.3217487357375,81.3723079961097,72.4088726652882,72.5068333709707,70.5285780671296,72.3447538385305,78.2537142556771,79.1561675820075,76.5409166563171,72.3617390174376,70.0316305676504,72.319315288659,70.869260328305,95.6543911549848,70.3192113479512,69.3729685323906,70.2183517741445,71.2022278809083,68.597340438705,66.0727621867062,NA,NA
800,"UGA","Uganda",60.6625166317397,61.4782592038546,64.1881800977489,63.7859237862428,70.7995636689009,72.3625165773402,82.1240509669405,82.6994739847024,78.1403803179058,67.931363308293,58.1350880535053,58.4505457102262,64.6199336888191,68.4043509510209,65.7594308070745,59.5884163805828,58.3269985133784,53.3453652956038,52.0702194168264,49.7397304796578,55.0676707919972,56.7420001845412,49.7043493811973,48.2127941165309,48.5341633651722,48.8886070063914,45.4346799274649,44.8578641696371,NA,NA
804,"UKR","Ukraine",29.518910945111,30.9520426684598,32.3776533233599,31.7147426028523,32.0394475818229,32.0766698877005,30.2361545560582,30.5490064102274,30.4775817257537,32.1442683804836,32.4282421024583,34.5445813023389,35.3163078076439,38.5739661134836,40.7715746085336,42.8114356361947,45.1982324765088,46.8673678310251,50.4118939628262,53.2602372824056,55.9458233414559,58.2197821786868,56.4282322902881,57.2110668433096,58.674425996629,60.7446668597716,61.6440879710286,60.2114334029902,NA,NA
784,"ARE","United Arab Emirates",21.6042786373036,21.4152524670359,20.4262234269225,19.5048114118919,18.0879915416573,19.3297294132916,21.2360954942156,21.3933668797106,21.7846393149459,22.5868600603678,22.7748232024563,18.6757639900296,17.9125529132815,20.0497023138499,24.2689009141682,26.1717982114773,26.0151488454289,26.4300589666395,27.6037179348344,27.6930387790759,28.5836586280261,28.8468457984804,31.766758125506,33.1091987812391,35.9272784151535,36.1468351387401,32.7676692996269,32.2743454739603,NA,NA
826,"GBR","United Kingdom",59.1523689096131,62.8313293853909,60.1510549090514,59.9198689845039,58.0319557119643,59.5204737288315,52.7373318521469,51.6044723524397,52.2454871855091,51.9649818194417,53.2626076476916,50.9870184410248,55.0187223262775,56.4942670397109,59.4785125912534,61.0741302945912,57.8628156702949,56.8086635752904,56.8166438960991,59.30081589372,62.1863475072604,69.6192010368196,63.2581176791071,64.6007522668216,66.90507344433,68.5091548748991,67.5658585601261,67.6795036883924,NA,NA
840,"USA","United States of America",25.4902943105102,24.5977925352552,23.2562728799049,22.0794169462186,22.7750001040163,23.157073013475,23.2963535176681,24.4161813209141,25.185680317133,24.4523528270839,23.9581469089962,24.7709471837068,25.7666731668758,27.0037249237268,27.3615466424632,25.926606491018,26.8964120094372,27.8985836220108,29.8977766649279,30.0572744800146,30.4221647744807,30.9433307352793,31.7505541267758,32.6745138862059,34.1289416965072,35.2271930258316,35.8315492106231,36.2034784459364,NA,NA
858,"URY","Uruguay",58.3386374144249,58.1545814803912,55.3740464964932,55.5859484471412,58.5937527069211,57.9055822285653,57.6968097349519,56.2261113969619,57.0276974491473,54.3698472534729,53.8877425414372,52.3775310348742,58.3369982845445,57.2945675095207,58.0009452765254,54.8154839118683,52.9051406668254,53.4219252869641,55.4730202422299,57.9893694607913,54.9127927390654,62.9486190721177,54.0449683279832,54.1405323950126,56.7356063249838,56.9264344330687,54.0390949728065,54.4679730938938,NA,NA
860,"UZB","Uzbekistan",28.5512631044876,29.9702455736682,30.4048981613322,30.6591524644366,30.4211217024188,32.0902859944496,32.626045342716,31.9583727277928,32.0151014361025,30.9410263407284,32.7865026141264,34.1457394533435,38.0048512067019,40.5087918758711,45.1373278359387,46.3258706528127,46.0860758589576,43.7728476415829,45.2077608653652,45.1068540694815,43.7058475827829,41.7178109148419,44.1426923161551,44.207416820932,43.7851176719299,43.1052466671572,44.5854176837743,45.3215777951515,NA,NA
548,"VUT","Vanuatu",59.6220610764617,60.3317443455758,63.3664067065114,67.5054240908855,77.7719091625737,79.9015624521999,77.6010744253432,73.5052268289834,67.553241844546,66.2437700949054,61.5516512395271,62.0520536385616,61.7056253924073,62.3181234927065,65.7851700064708,66.996193417962,62.9182747745032,61.0883014736951,60.2733666905578,61.9061199935002,60.549425819085,81.2482665869302,60.6329084863181,60.9230603807437,61.0350916767783,61.7848955869094,60.2359973117184,60.2390483278377,NA,NA
862,"VEN","Venezuela",47.1815619851875,48.5208511567133,47.1734517289735,46.9115805207555,51.1042796469111,47.3002933863652,46.9374068852473,45.598936339954,53.3595176008312,59.2931279150184,59.4342253011665,59.5328208547475,59.0417052089073,61.9803136211172,60.8373593609739,57.6688536776939,53.3386615607525,53.3790819628243,54.2929597352837,56.6463499220503,57.1056053317638,61.4537918827032,57.1553619605211,59.9300260020137,59.0671376386701,57.6343089127812,56.8237837405525,57.4791801469114,NA,NA
704,"VNM","Viet Nam",41.175600463522,39.2105625263949,39.9601667431942,40.6189143958858,44.6648340765077,43.2822402042628,40.0745408145793,33.7495976928399,33.0657551791752,33.349005626212,35.5977815567935,33.6948576689705,32.829095230403,33.3839971920037,31.064476877962,29.1158789517358,29.2487700551345,32.4370455336913,35.2614757857615,34.9900106335502,35.7405321417131,37.5652282556015,35.9459239799752,36.2925413037218,37.9502544383533,40.7773422799194,38.6649229317825,37.5241944707411,NA,NA
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",37.3796245021649,37.1792697234165,36.8796209198069,33.3306341370136,33.7808383988386,34.2865754526952,36.3958235702303,35.5326981638028,35.6047365855347,34.690555738743,33.0958166753472,31.6822528230441,32.6976476235816,35.1767945919491,35.2344739173709,33.7689878539714,33.0642039671167,31.9157360569812,31.7216321787838,30.4499424258506,30.5356711095095,30.4996171351721,29.8737878697127,29.3797864789699,30.2506859080199,28.8358741517464,28.9697531917792,29.447883462853,NA,NA
894,"ZMB","Zambia",50.9954518640749,48.0139644120499,48.5650527370828,48.0616881575548,53.2409869833557,53.0816321908162,56.0618351057531,56.5399027081814,48.9738769529914,42.1381405812894,35.6049172923679,36.4530504214364,39.558386107012,44.0712345184309,45.0126049405951,43.6655695771191,42.8188098327191,42.7033361273661,44.5946259077944,46.0828501449546,43.8153210774637,41.2687070665304,43.0414928064639,43.0014237679843,44.9867109791157,45.9967277295089,45.0017941241087,44.3083364639155,NA,NA
716,"ZWE","Zimbabwe",57.5114253505879,56.0886478565395,57.1764564467767,55.6411287208974,59.5533277551428,58.7716476653798,62.3089032443376,62.7341648548297,53.3275079707075,45.0250559981376,37.0169913813586,38.0964059659244,40.9890382234985,46.7777578152612,47.7107462980296,44.5867972296388,41.534754046914,40.6258515821532,44.220533009636,46.8511036604114,44.7319527649719,41.9303761923407,42.3552889079488,42.1504113986499,44.4498521504172,44.628578678228,42.6922306185378,42.4038306032718,NA,NA
