"code","iso","country","GPC.raw.1990","GPC.raw.1991","GPC.raw.1992","GPC.raw.1993","GPC.raw.1994","GPC.raw.1995","GPC.raw.1996","GPC.raw.1997","GPC.raw.1998","GPC.raw.1999","GPC.raw.2000","GPC.raw.2001","GPC.raw.2002","GPC.raw.2003","GPC.raw.2004","GPC.raw.2005","GPC.raw.2006","GPC.raw.2007","GPC.raw.2008","GPC.raw.2009","GPC.raw.2010","GPC.raw.2011","GPC.raw.2012","GPC.raw.2013","GPC.raw.2014","GPC.raw.2015","GPC.raw.2016","GPC.raw.2017","GPC.raw.2018","GPC.raw.2019","GPC.raw.2020","GPC.raw.2021","GPC.raw.2022","GPC.raw.2023","GPC.raw.2024"
710,"ZAF","South Africa",10811.1515328296,10459.3559818564,10053.6101212292,9976.96506458373,10130.8058233004,10318.8385984353,10623.8603593151,10770.2779624828,10693.6882326622,10831.6589617949,11183.825503143,11387.492366782,11697.5657261687,11923.1211013633,12341.2102655828,12861.5633089114,13444.2332126058,14016.2444716386,14297.6887802632,13910.7017093394,14164.9958363115,14434.2611456048,14563.7624041032,14681.096638957,14643.3384782936,14541.6748613669,14501.2807823402,14573.5980840004,14553.5615668957,14352.6698709871,13250.5666594456,13681.9548144813,13767.4967589936,13695.3755694076,13597.6538495998
410,"KOR","South Korea",14377.8839203268,15784.4668669974,16613.4907015983,17595.9036148432,19052.2990926264,20697.8969808344,22139.7963785413,23311.042090174,22000.3387603516,24382.250851737,26404.1588575746,27440.6564915847,29395.2766036796,30142.4605585813,31579.5283048866,32886.0472450742,34429.6222013138,36257.3401689701,37064.1518484106,37176.1939270968,39574.0500732946,40719.227377167,41537.6728611118,42709.9751857886,43806.925098566,44849.1067670889,46088.2430785383,47536.7898568852,48834.4471157733,49790.8679884822,49374.0926148026,51718.2518656631,53228.6035655365,54029.3434990784,55070.9386194122
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2771.09926286593,1316.79085808102,1614.32302317216,1629.41263973574,1644.28789640693,1462.17666650717,1454.08722708894,1441.99510147391,1412.41974203969,1286.76001680451,1334.50453314017,1247.43996621324,1232.93795235335,875.558067507507
724,"ESP","Spain",31773.2267420042,32499.3481371901,32641.0827199361,32137.3138437728,32746.9287826598,33501.7314182929,34232.3786868603,35312.0862854389,36679.0942334698,38141.3168786889,39945.8971298178,41224.2924057393,41766.037818879,42223.1301745219,42793.3902326006,43570.7652574033,44572.6815459931,45301.2843416374,44926.3489518121,42852.2208884539,42695.5274189932,42271.8346788237,41034.0481566357,40594.9140087679,41339.4111169417,43053.761430314,44274.6676149923,45446.2508575695,46325.209944114,46896.4171141423,41553.4477945676,44251.6658222621,46733.4809780536,47327.1137663169,48501.698046584
144,"LKA","Sri Lanka",4561.57913261439,4735.81940023678,4866.23941153137,5114.43630396951,5322.72963127148,5523.31225393965,5624.02393650601,5871.72297557266,6032.62212630499,6176.23548455948,6428.61341890465,6230.03051864853,6409.86278893445,6741.01248849424,7059.9109806857,7452.74234124516,7970.66491021044,8454.20675333259,8897.82686006864,9156.31906483165,9832.18622338642,10618.4926000405,11447.6937738135,12249.7223348096,12909.9663068885,13329.7793438948,13845.6146782368,14572.4858214565,14759.8248945765,14637.44429132,13886.6513728651,14316.1352225683,13249.065064602,13024.9404319855,13752.836740386
670,"VCT","St. Vincent and the Grenadines",7467.37874657239,7524.58477815963,7984.07959662087,8306.77527139188,8189.84362711098,8815.84871825748,8923.70555514299,9234.69888368761,9609.10378620498,9853.34736551964,9999.05879203681,10177.8094583896,10736.0878714164,11475.3312414531,11979.907294501,12320.0710011077,13233.4068930431,13732.3622591496,13850.3936790063,13723.7838252622,13175.7230154228,13168.8964291743,13397.96329827,13804.1837951887,14040.2460690452,14508.8609465459,15197.7482513351,15533.2212821544,16139.0661084965,16365.3255785124,15763.7054382539,16200.8994597845,16835.023514541,17858.2446468702,18714.198849353
275,"PSE","State of Palestine",NA,NA,NA,NA,3966.68875052152,4062.96290335876,3932.22694732853,4311.53876740635,4805.19156878643,5071.82121719041,4520.88992531976,3996.50878001821,3409.172874227,3788.92652721127,4503.08034061408,4885.07252184444,4714.37331793341,4769.52328096801,4984.80579890695,5270.6633164322,5432.24363072521,5805.32115329252,6009.10925822043,6142.2020434259,5990.42661523777,6072.6503176855,6464.1335253737,6426.79521615334,6342.93748008521,6269.89134527984,5423.68254653125,5663.12160743585,5753.08395899308,5361.13098084938,3845.50297375419
729,"SDN","Sudan",2989.46599821158,3149.75332233353,3290.07445564024,3364.3439722141,3313.62969392885,3422.92065101449,3545.14932378439,4101.97113462578,4172.10856268663,4195.12901294814,4351.30210179581,4520.39401147055,4675.18824135649,4858.28453854536,4997.61306097199,5160.45625596943,5372.06691723337,5546.3835533557,5612.44857510384,5307.91300929662,5381.12553528292,5103.51983575405,4145.93154214732,4130.48606219082,4207.50025908321,4159.19411059138,4174.56109820935,4061.01826503734,3816.65982570068,3625.52319295001,3401.24970734599,3248.97553310861,3132.07724975102,2181.07919946653,1861.39791396003
740,"SUR","Suriname",17137.6509700556,17493.4962257426,17455.1256454322,16217.1660347103,16648.5345258933,16368.311360582,16184.4999295065,16754.3511427064,16789.7549005356,16217.5173031438,16220.1790603262,16556.9440609927,16678.0718706582,17383.5015505612,18585.5170864176,19220.2839696606,20113.6707547695,20902.1391589278,21515.8119551093,21906.4105447499,22772.4754543689,23829.5332856393,24193.8412373922,24624.0219854601,24414.3554759733,23327.5252497446,21950.4122148626,22070.5137570835,22938.5353715546,22966.7405999125,19091.3617184226,18458.234999681,18742.5873760368,19020.8663908707,19179.1018321639
752,"SWE","Sweden",40549.3075177598,39812.3177083366,39120.9249133997,38090.9458960736,39340.0016622619,40736.4273400135,41364.9857254278,42608.4136690457,44392.8449919299,46221.8079937232,48284.8001841044,48810.644590655,49760.2161636005,50507.9330738642,52412.4112758731,53661.3178643623,55855.4978279347,57230.7901610157,56262.4700751994,53411.2005853182,56003.270471551,57340.5039813247,56682.0187013753,56843.1649263734,57574.0500485265,59468.3538687626,59977.3886010694,60288.7998168676,60647.4495285859,61601.6292338778,59975.3644061896,62731.7006162931,63088.4236678734,62662.765279776,62978.9390459835
756,"CHE","Switzerland",64010.7585544032,62636.7741067256,61922.8908444332,61284.2042587758,61569.5965405613,61453.6297020666,61471.1689633393,62709.9871171841,64418.3857592839,65177.8822005074,67378.3901472877,68008.3441852855,67446.4044310267,66926.167976443,68263.4411390818,69692.5954827493,72077.8598470308,74234.3010991931,75355.2024887891,72709.8138293408,74290.2619629279,74800.8886353533,74883.6158924249,75354.1550500883,76189.6018443969,76566.0772542147,77301.2124304858,77626.902737694,79261.3563641289,79596.7029465098,77324.8870934007,81001.4111206117,82777.293582076,82302.0491822579,82026.4087304591
760,"SYR","Syria",5828.40551611713,6081.0890710389,6662.24314240165,6861.79504697602,7142.95380147317,7431.35421014797,7943.44060493442,8126.36577647131,8456.78287525054,7951.39014713748,7807.92995548744,7698.3969367866,7811.81601910972,8177.54506854395,8528.65604597152,8828.94590461522,8885.80539630373,8829.30906367425,8903.77225264132,9284.10162126588,9546.56048805398,9648.82426718362,7144.37244952744,5530.97472757033,5301.62535257942,5302.07413721495,5022.1127178437,4977.79210063798,4956.09296464776,4825.40602053761,4633.34951847728,4592.83860100874,4454.85373271464,NA,NA
158,"TWN","Taiwan",17158.4512109289,18449.8242672261,19782.7830547246,20951.68497702,22357.7310161749,23613.0161297442,24927.1495694761,26300.6079016443,27304.6550877173,29034.9064523741,30758.440317255,30185.4033584511,31728.3332495419,32955.3085066302,35119.8033190688,36943.2683080111,38969.0593996478,41475.9631387667,41703.5045791149,40925.5047068042,45007.0479734352,46565.0505202638,47536.614973573,48679.8261480046,50946.6633725421,51662.4866850625,52747.4813868217,54646.5654595898,56201.0392198263,57883.9020948695,66358.2388145751,70265.0045712144,71427.1903780067,71615.6840806466,74526.0121645433
762,"TJK","Tajikistan",4173.04607982249,3777.10750632184,2630.38658066186,2169.96747353927,1678.33851733918,1439.50277584065,1175.79407235242,1181.28110133633,1236.67552895556,1275.82249026045,1365.23327447129,1467.39882474638,1594.93890470218,1736.64039749855,1878.28696227255,1965.30020458257,2063.288508243,2181.89798056536,2308.09430040334,2349.50030269416,2449.27358745359,2572.48074895498,2700.09546037359,2828.38542075147,2943.08867917316,3041.44479553256,3169.9667820524,3312.71202243506,3479.69235966041,3649.88375518646,3724.7489591466,3985.91247611218,4213.75618362686,4472.3241378777,4755.93296704719
834,"TZA","Tanzania",1744.45684893095,1736.03899882101,1703.11913972277,1670.41729889265,1632.65985541916,1638.56669352289,1681.9045134972,1706.33020619042,1723.63053391595,1759.70813956062,1787.73326313668,1845.72095794172,1926.13256967499,2001.02090527068,2093.59155701817,2188.52980553707,2267.10057647273,2353.91873863949,2421.43197356174,2486.90636150136,2578.04997424435,2699.2004853853,2740.59357494867,2839.54623404135,2938.78253559879,3019.70883571949,3118.97191641092,3219.40206137978,3291.04310326116,3379.67248437767,3345.35272224393,3386.73701003191,3438.41489287028,3509.37389759739,3598.38499948012
764,"THA","Thailand",8701.95436053256,9294.03106255394,9886.89982869121,10538.8163895497,11215.0366594606,11953.920382867,12456.3290857417,11952.8491238372,10897.1533831339,11253.3874955905,11622.5250278537,11901.3182104659,12512.1831324963,13287.3048987459,13997.0013867292,14458.2551810695,15051.0606748719,15742.6552891781,15891.7823409886,15665.9031153449,16730.3697884489,16766.3477057884,17869.6376607459,18242.4256715363,18324.6144674875,18811.9975100064,19370.6087810117,20094.6778762604,20879.9027821448,21277.8392684764,19957.257140917,20242.7700035656,20762.7952598526,21191.4540309274,21740.5403219261
626,"TLS","Timor-Leste",2143.79198485791,2318.79430546513,2493.90862041689,2674.399260003,2786.67628339254,2891.86465034636,3038.23043686518,3073.97043709665,2931.48088622558,2136.64950009542,3783.78349040621,4038.33583266949,3480.98860481919,3264.94649227444,3234.97572893372,3263.94469592966,3038.95253397882,3256.56973696199,3530.88221940661,3792.3582606223,4047.24946392086,4189.79980348341,4297.91482204399,4340.27851790544,4445.3594272103,4467.80011988176,4515.4226379882,4290.02726532165,4188.84115175127,5103.14962872555,6594.88175503901,6825.04588630745,5348.49200064987,4331.07806144305,3890.95763434186
768,"TGO","Togo",2237.59984450159,2158.8791103229,2015.13566927499,1721.57369094046,1972.24744911805,2036.38159822696,2135.45581609458,2366.40275146204,2247.34887088094,2238.93514971661,2160.98936671987,2122.08047449582,2147.97438337226,2234.97722230531,2157.0275199146,2004.25858232154,2000.54176015054,1920.26928670654,1941.15486668393,1989.82990346964,2049.78055930204,2111.47483429917,2186.30951971436,2254.98838359616,2322.40408294543,2388.42609861568,2427.30036226402,2462.27744935269,2517.34898693009,2577.51616831373,2570.48315208534,2638.81095267963,2739.68813234711,2842.23076240747,2960.77542569108
776,"TON","Tonga",4487.81921860299,4766.38831308568,4772.33111247153,4946.71766246431,5188.439551955,5508.33934627723,5510.7084261902,5455.90517573817,5541.68325773841,5632.722523966,5808.26509143352,5860.08077786935,6085.11323193626,6053.8798660639,5900.45741291393,5828.37054398017,5670.9141842869,5506.65177833752,5758.56828665219,5453.87514548883,5488.75040326595,5847.44389420769,5907.26711603507,5951.69432111239,6096.86914784745,6194.63923003717,6639.13678737964,6862.66870605025,6885.10271620406,6858.83871210154,6980.41011734068,6929.17669288438,6810.60970632543,7030.41917439714,6427.57644271401
780,"TTO","Trinidad and Tobago",11869.5287266317,12142.348150297,13267.9770581706,13088.7073855168,13472.7464155031,13912.3133299044,14838.9026529676,15895.2438763164,17129.0911444686,18440.5741312907,19637.5545410721,20366.753132212,21876.8529070403,24910.823196152,26757.9075601429,29536.4394101096,33348.7507470885,34793.6457521105,35825.3333456362,34212.2683057008,35145.1253639062,34769.7620251376,36903.6898574094,37994.0686480473,39248.6570516023,38963.9641783011,35914.9901970983,34095.9899256152,33710.0178540008,33748.7060849924,30720.8876936042,30482.1201798631,30784.1112580356,31196.603554718,31960.1568888983
788,"TUN","Tunisia",6742.58426420552,6859.73427153776,7241.29105894739,7253.33614579881,7350.65600471495,7406.23900930843,7821.79219107359,8136.3376111408,8417.98493264684,8821.98791288257,9134.41506327005,9380.56317617024,9407.55676671593,9752.02442335824,10263.8055422409,10529.1598956845,10983.9221903991,11613.9247511429,11990.1962371715,12229.7752536692,12458.2710366551,12068.7136257667,12436.3958115735,12587.9950645596,12824.0028914441,12802.7917211433,12803.8797371543,12955.4014814241,13163.1952230356,13243.9024233246,11955.5983698479,12444.3264026887,12712.22345453,12650.9615158166,12774.9158568021
792,"TUR","Turkiye",12184.1995945303,12057.9354360192,12451.0451201156,13174.4671161888,12343.0041851308,13099.2575267612,13826.9201097072,14631.2958814739,14704.3385744207,14066.1896257233,14856.914625257,13872.1287284566,14587.894621656,15255.7177960689,16583.8837094062,17902.5966004486,18972.0089563633,19909.083519675,19839.5845462269,18612.1925231905,19897.4464836887,21760.4291923634,22517.7148287875,24117.3121099839,24888.8521742576,25984.8027306177,26489.6436816046,28194.688309381,28780.3036458152,28741.0535082701,28976.7179161611,32105.5474400506,33520.8111384208,35069.1701714684,36154.490436557
795,"TKM","Turkmenistan",7925.49803469939,7373.58419213153,6128.91556148756,6085.52554995969,4929.73395133334,4493.42793310682,4712.83357844038,4105.36902304428,4323.30168204311,4945.08541988288,5112.52948147351,5228.8032928649,5138.87117760604,5203.85438131761,5360.22429910532,5945.95239804804,6476.8280570055,7060.14844993044,7944.99590073107,8264.86534322735,8842.33283585112,9929.68934634645,10794.2335233663,11633.2905987757,12544.3983464061,13057.8303253557,13552.8477118745,14107.6671199289,14648.135352725,15231.3056176566,15791.1775857601,16434.1399060353,17119.5744946142,17866.4041809169,18662.2987990561
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21878.8206013071,22689.3160133769,17512.1977777876,17000.2227766463,17147.424764127,16024.6915652254,15461.873511271,16138.8487604249,17201.7720345933,17625.7202843515,29540.3537473152,30286.1196112151,30611.2130237381,19702.5368196855,25056.4880515569,28209.6242536079,31839.3705381969,33390.5267148058
798,"TUV","Tuvalu",2984.28555148916,3046.97157558263,3093.82679444063,3189.94908833217,3487.03357118243,3286.46905770089,3070.03942239318,3356.30705964116,3855.65481440805,3777.37177229784,3721.89947875243,3705.59238735794,4042.90117614992,3838.40364328539,3704.92725890715,3488.53634577402,3532.39942573719,3737.8786751003,3933.37396710875,3638.18761780626,3506.0602338093,3687.43927331262,3558.15237041254,3690.24204295331,3695.95345179619,4088.76579910847,4333.24899362162,4464.25884629937,4575.86900510423,5292.03025969422,5154.45957834015,5352.97862537897,5498.18455447209,5812.39924537753,5281.21346449658
800,"UGA","Uganda",1080.03830980398,1103.22897278835,1102.72992145701,1153.99369070318,1187.36780541734,1288.50886674348,1367.94573764936,1396.63106915218,1422.20789184705,1487.75796178874,1487.00498853512,1516.96423755695,1598.5828380849,1649.1482601448,1709.36159216857,1765.03788457066,1898.97915280478,1999.0624896434,2110.10049271503,2188.29916246328,2244.60595194584,2384.4653273154,2405.09455932767,2420.88808087266,2470.50380909598,2520.0201028843,2554.22769062073,2543.84754394957,2613.87976413964,2689.41009144919,2678.00907202292,2684.92035939742,2724.90609568408,2791.05576885862,2879.67009290376
804,"UKR","Ukraine",22815.7983105442,20784.1603975591,18671.8739395464,16012.3719384992,12410.5256680873,10983.008764533,9969.50131221538,9754.04965428344,9646.05428128076,9704.44534335235,10364.0623943233,11379.3857934299,12092.7894269859,13342.8802178138,15021.0662722788,15610.573402079,16901.5072913159,18374.0129324628,18883.9862970652,16092.7962394521,16811.7942796848,17783.9574192304,17848.7395874541,17889.0920292878,16140.0914109404,14622.3550514196,15034.4715868939,15450.5152341185,16069.8179368173,16676.7272547786,16150.5492226912,16850.8693983706,12955.2304163201,14873.7753436085,15255.6680047617
784,"ARE","United Arab Emirates",111377.046890183,106266.19369358,104206.754890763,100422.631522038,102456.104720073,104527.92304577,103653.473060887,103392.439957977,96088.4925317356,92047.594582349,95390.7013642318,90750.3469329386,87479.2448897116,89828.5553958321,93166.1449767722,92750.9148604289,94872.5391985502,87180.6059048658,80285.1852028706,71488.9909603622,70913.7780395081,73190.3973792075,73644.0532143257,74237.2214478496,74145.1093706462,75238.5539913477,75671.0564378596,72529.0571050174,72671.0652349751,72822.969940695,66808.6477560191,68580.1485423483,70075.6300053372,70239.8552855072,70402.9829818257
826,"GBR","United Kingdom",32977.5008682241,32450.9960143301,32782.4273936749,33845.3789091358,35431.4995207613,36586.4745991489,37447.681092275,39174.0820031264,40328.1146964268,41377.4100254741,43095.2866230615,43956.2758153232,44518.5947421932,45737.721544069,46535.8541854295,47507.0003507177,48191.6097673843,49219.1680604482,48809.054055342,46218.928411979,46894.5450236809,46925.5353350228,47304.4289953145,47796.1325927208,48939.4356906587,49627.4102696389,50321.0433632117,51559.9092618082,52104.2989787965,52487.7244981368,47133.4407489352,50976.3773786759,53109.6056756151,52563.158214645,52591.3006087832
840,"USA","United States of America",44074.1760246454,43454.5356164849,44373.9715126183,45007.8693230314,46252.998518125,46941.5725145777,48142.7608454357,49684.9872026948,51318.8822763477,53169.0521932315,54726.8507048192,54738.164948384,55177.520700522,56226.4312095515,57884.7476914033,59330.4053410604,60386.5688956564,61010.1608396617,60507.0702126006,58446.8505176514,59510.7508252431,59965.7186083533,60849.3791112697,61668.8500579993,62721.5734012418,64053.5950587288,64712.0749988147,65840.3168937281,67395.1397209961,68779.6737885485,67016.9056271279,70945.6761267108,72325.5295754811,73784.5821803862,75117.9071913371
858,"URY","Uruguay",14060.8454762218,14474.7327106176,15536.4872092796,15865.2775154336,16932.0284550546,16600.0391885929,17433.6932851628,18823.9419170645,19577.7899664695,19192.7175685083,18752.0578112966,17986.9007596433,16572.7881760134,16694.4389231595,17519.3796251133,18811.3195971021,19560.0817556405,20803.893182056,22249.3835165533,23138.0820687014,24879.8350192618,26099.3215293803,26953.2811065384,28119.4833341404,28935.0974409271,28941.6294107011,29332.5672615247,29762.4333171686,29757.9388543782,30010.5742615797,27788.1854968153,29431.8850087471,30804.7032775798,31059.2537072461,32038.7727288226
860,"UZB","Uzbekistan",4214.58399747196,4094.22736556456,3547.3114038795,3386.46207695592,3142.43287962994,3052.41881077596,3046.56376344753,3150.0853013379,3234.35751357407,3326.4252682467,3410.65044991898,3509.72863761694,3604.69346202514,3711.77853054423,3939.53039814878,4160.95512970703,4413.72281227267,4764.56391427529,5115.64391465593,5439.55068123847,5760.80511957793,6100.25100998283,6435.56467226427,6797.77494784495,7145.10980664153,7529.7636427418,7839.97820100236,8047.05375469467,8348.96057873127,8755.12593984948,8727.41104939223,9247.64382703929,9607.56167273449,10007.685502618,10450.2051402852
548,"VUT","Vanuatu",3101.68055101098,3120.69378889379,3122.88933397766,3069.80583421676,3269.62833082984,3226.91509128028,3229.10220217595,3315.48137240776,3285.13835226801,3228.59180513043,3342.16726611558,3148.33464010842,2911.04134701793,2962.03107292132,3005.79726389788,3089.43704035765,3270.70237527621,3283.36553319499,3381.38564426088,3396.73599458141,3359.84954476432,3390.96103912602,3350.77088958974,3292.23424552549,3302.29177948687,3357.63888534014,3397.76730446483,3465.91968561101,3482.02272525905,3512.07197251664,3259.99543753198,3135.83664945678,3222.83595459345,3214.70244012122,3172.04772751392
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",2467.96460080463,2560.84383496164,2726.47373748487,2890.42431737761,3089.6093372563,3328.21486039558,3584.02898335147,3820.30249485434,3982.95805965603,4119.05367208231,4349.22348751462,4570.26846577386,4809.62151118535,5090.28990869884,5421.09702829121,5776.36304451268,6098.24495436513,6418.54381402878,6659.13561432066,6914.33863589545,7274.73310698016,7652.61895672271,7979.86828926858,8324.19871250047,8751.88280634375,9248.02396069622,9743.1882231455,10290.5487142244,10936.8937859557,11628.6139147451,11851.3965685649,12048.9019935536,12979.7639049934,13545.9346616752,14415.2159532813
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",3144.85848529806,3217.15051731204,3351.30617843486,3356.7965436281,3452.61055326978,3519.57308320816,3560.79182853294,3629.50395809292,3728.19134792327,3750.33596813295,3861.49700498922,3889.07727782022,3923.97538098645,3953.14118373484,3991.35424844453,4086.03165297342,4080.75079550334,4082.59750928606,4097.74288198232,4122.24741795161,4302.5812352597,3642.708107573,3618.27411515104,3679.02534797335,3561.12651992379,2487.42370572638,2187.55701816762,2014.98458193928,1970.93009723557,1953.50191815458,1736.82664386045,1672.91447372858,1649.91062278161,1568.97049071719,1500.03382117471
894,"ZMB","Zambia",2425.11128678382,2364.86234039957,2268.49812195378,2365.62953630778,2110.5832556481,2119.95642928697,2197.19564925242,2223.45745445731,2157.57339335668,2198.18912998647,2220.5653712714,2268.96965564597,2299.33289188114,2383.87611741089,2471.72073328685,2564.47560965911,2673.46151928529,2796.3529332184,2908.14362510668,3065.84420108998,3266.50749293829,3335.64339500657,3474.55252844092,3535.22449043144,3585.57748507131,3576.92544834125,3598.1716602339,3612.50597664592,3646.95966481655,3591.56418883108,3391.59541156095,3503.03491418372,3585.12379084346,3673.4841969922,3708.06904295647
716,"ZWE","Zimbabwe",6082.84245095319,6254.27473513148,5532.03740345062,5509.08311256631,6010.74241746159,5964.58938046431,6474.16018296527,6524.06265782806,6582.34841934183,6423.70886833195,6170.33390832202,6217.41179425199,5610.19146861437,4601.6607468251,4287.59829196083,4004.66443720946,3819.2334285389,3631.53761566256,2954.09932377926,3299.41379594873,3885.39378454343,4358.9258264931,5003.48706186748,5031.68744400391,5081.11240399225,5102.71432347607,5070.40217016051,5234.3838655748,5415.46976371689,4993.84383894752,4527.71988082724,4827.0886936086,5036.76136109488,5218.02266462128,5215.25301075742
