"code","iso","country","CTH.1950","CTH.1951","CTH.1952","CTH.1953","CTH.1954","CTH.1955","CTH.1956","CTH.1957","CTH.1958","CTH.1959","CTH.1960","CTH.1961","CTH.1962","CTH.1963","CTH.1964","CTH.1965","CTH.1966","CTH.1967","CTH.1968","CTH.1969","CTH.1970","CTH.1971","CTH.1972","CTH.1973","CTH.1974","CTH.1975","CTH.1976","CTH.1977","CTH.1978","CTH.1979","CTH.1980","CTH.1981","CTH.1982","CTH.1983","CTH.1984","CTH.1985","CTH.1986","CTH.1987","CTH.1988","CTH.1989","CTH.1990","CTH.1991","CTH.1992","CTH.1993","CTH.1994","CTH.1995","CTH.1996","CTH.1997","CTH.1998","CTH.1999","CTH.2000","CTH.2001","CTH.2002","CTH.2003","CTH.2004","CTH.2005","CTH.2006","CTH.2007","CTH.2008","CTH.2009","CTH.2010","CTH.2011","CTH.2012","CTH.2013","CTH.2014","CTH.2015","CTH.2016","CTH.2017","CTH.2018","CTH.2019"
324,"GIN","Guinea",103558.968873819,111367.68380033,119419.949465129,127506.19194791,135509.613986079,121212.800703839,151762.887608656,169075.913126639,144164.673121443,174088.186459917,180359.17924821,194574.130546835,203711.893310803,208862.695926848,215146.099285684,212096.387332077,217334.418113374,229655.761760686,238435.648248371,240432.087440691,256722.496108939,271883.259393193,282568.230329122,315966.479726863,360025.654542345,390615.819495076,458780.643078979,513512.763592423,552038.48904455,534862.883384068,605396.381746635,612429.785172345,610046.598998851,620359.133503664,619046.581833987,635721.41680635,669145.686161421,665193.125062327,656756.757175248,636606.885919172,715544.567606902,696705.913746252,617777.184048603,707816.915443618,677819.773561617,711639.002097746,754677.778862274,951483.858784197,956514.531481905,934817.16358869,1135916.55753341,1085725.72987652,1094634.99174261,931688.914883039,864443.520155344,805014.373550211,856516.065980517,856870.411586628,860157.176292476,861611.180624527,839676.031157833,811588.38389079,787371.349705745,849670.728843883,833092.872485807,774650.757599184,771831.866426562,912293.099630053,968762.596721452,1012636.65359592
624,"GNB","Guinea-Bissau",13474.8035568577,13483.3375043822,14198.6264057458,14912.5871263912,15623.4389981616,16331.0556994471,27143.3309552111,47422.9802065218,47789.4727925592,56444.9863711675,65690.4124432666,72709.9973245888,90739.1168022824,100453.99722104,110455.793570631,115081.45279359,123528.737550659,129762.659396647,151064.594679095,169505.276604798,173440.565593155,187496.743753489,199171.086141686,209793.724348576,226506.53767434,238610.146690171,250742.801518054,336712.260463664,351096.041255941,393472.78202942,530742.823008748,494121.700272079,529749.341939754,520983.205278044,473726.383951592,515217.542333445,610273.245352895,727639.083377447,661608.457295429,733788.896827357,486336.997176912,448101.115747582,341967.627651431,350113.225298495,336473.316831394,353743.362518226,361793.146627664,358878.800854084,357846.141806336,361103.505343328,420097.168282496,382209.328042053,407755.262221914,398950.589418476,386908.13292375,403319.961442166,382791.676191279,400331.258981615,423555.134988644,370258.145626506,617920.61633498,817993.181679503,493832.105215087,779738.386217666,923907.470420569,1182210.8420484,1137729.33103727,1052389.00279207,982110.402005124,1133937.86055959
328,"GUY","Guyana",12003.0413167769,12284.5551843718,12807.0420531837,14371.5454883898,14142.3870025033,15423.3611533257,15651.9342930882,15891.6515520484,17079.9536396005,17108.6200714149,21219.4288870201,23550.9907490993,22920.2981240401,24582.2757195118,26148.2829648438,28644.2129518609,29837.8475562672,30396.2563072622,31714.5232374175,33356.8842912421,33826.5002988553,34769.1832592652,39525.1454113787,41249.688547096,44586.5299806224,39845.8997957026,38460.2373030091,51100.7692044326,55370.0065803568,52722.7541778168,46927.5044227139,48640.7687613347,48302.9657739074,53949.3764319285,58489.0938755392,54250.7102593092,53020.0914668387,51931.4780577612,51888.7756386235,52785.1762421543,55565.4174433419,59516.2042068953,60992.8710807908,63345.9983897613,64636.2902061554,72790.0421202607,74736.6127516573,77991.0900638298,75476.3319925042,75670.5189507027,71358.1492459546,77687.2619255249,69563.2288855881,89532.8506375147,78829.1549189,74893.7874795708,76149.1219195942,69015.5582939237,60743.2047827531,62514.7265142004,65642.1937161422,63749.7635252135,80137.979417493,73751.9460350602,55904.0197063189,56153.9472297909,63272.1508057247,64874.5447186788,63161.4455257859,57488.0008723285
332,"HTI","Haiti",6657.519593095,6869.9241816636,7120.7034563306,7312.7653705433,7623.2809332928,8002.6180643271,8337.8909785717,8631.5023038093,8839.8103304435,9107.9002720268,9329.1657400421,9497.52344668,9782.8721782716,10413.262751773,10693.08660009,11151.8592331221,11949.4829463231,11864.3704969258,12056.4259011073,12388.5734665588,12315.4676880664,12507.209459099,14096.4713742935,12821.2438833394,13413.814346019,14703.8830409401,13977.4866575922,13385.3595641916,13727.3956623502,14072.8405703774,13835.2686869587,13712.2440256169,13735.0974604618,15601.7310156375,15888.2082831546,16500.0594987401,15156.6154993695,15082.7694229949,16517.8824284747,15761.3497724327,16965.7234874259,16871.5829063909,19411.7967135538,17716.295350831,18570.7403039004,20731.6634352918,21758.2414358253,24691.6622544657,20975.960735887,20745.5634337765,21760.0658442337,20897.3314463352,21927.9955065139,25163.2059953136,23613.8870998077,27395.8803213822,23673.2313588644,32238.9383327794,31998.1407212675,29568.9284530984,29449.7618560564,25123.4036466544,25188.595687372,25257.4801319775,24963.5046883326,25071.5759444817,25190.7245843904,25368.2564908284,25684.9978491845,25123.6699543932
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",5649.5524292816,5626.5027856761,6134.2229932291,6036.7219770386,7909.9942976714,8199.6380825823,8381.6186841809,8399.398193884,9431.2595752921,9677.6725011917,10214.6286230876,11640.8077284333,11873.5711493904,12538.7567256631,13438.3565149339,13973.8820127243,16571.2103599522,18007.5256007467,22304.8184137763,24365.7570796966,20410.4171897007,25341.3945508491,29788.8184013849,20996.1842365143,18883.5989652865,22262.7563063619,19833.7990957765,22278.613317574,24260.2071031193,26970.2420219085,25576.9987398554,24546.4516205819,21980.598987312,30057.5783607937,28451.371044327,32045.1604871929,39926.0098270602,37513.0821869917,37926.1602223918,23496.4351087193,24547.3201389479,28769.3204446308,29662.7684116471,27081.4730971157,27465.7898588022,34629.7950705519,25111.1903778081,31231.7945695721,25664.5831790994,23769.0034267279,28428.796982982,26236.6644050475,29832.5495060408,29607.3577663851,25400.1622146062,23292.2460270707,24731.1187234142,21711.6841199314,21132.9773410916,20243.9572277776,22899.8525068455,25414.3257999957,27032.9240357493,25189.8795494662,34490.6270856035,35214.9353224539,28321.4356244664,26184.6916500458,24881.7100958878,27437.7490228676
344,"HKG","Hong Kong",5208.8366584853,5120.1366266368,5769.5742754713,5762.5336667156,6669.2943025729,6288.7702430753,6211.1727766769,7882.8523623508,8327.7044252981,8137.5294316964,6816.4250823135,7374.9126093395,8361.3099149589,8216.7187812493,14125.0911720665,14670.7786023401,14582.8272654567,14321.6880549166,25785.5618912994,25103.6297325541,26939.5321422742,25093.7274842273,26067.1125268339,23776.2331800651,23339.7918758401,24696.2078348907,26012.0901318954,27386.7745494544,25632.4890046513,39604.7747064334,41141.0918311711,36800.4945878326,29675.6462205163,30369.7883782105,31026.9751426795,30982.5371621363,36885.1673470579,42205.9322027252,39813.9889348259,45681.9450579885,39878.6269998639,42014.5108170867,38904.0911096596,34694.2129350971,40859.6345576233,43749.1393908031,69889.5100450483,24739.6861256474,13941.4997710958,10291.9126189531,12346.9996935721,13550.5232255501,13251.6376800094,12286.5160553859,12511.354763944,12732.303639242,12225.1901685488,11907.4367795711,12495.843750448,12573.359923525,13201.2539283414,13399.2887617951,21401.8732736469,15918.7567993236,20439.3393036261,15387.1468027677,15241.4410796217,14262.4400945105,13802.0212680235,13460.8509304212
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,"ISL","Iceland",760631.397075748,853140.960548085,1022133.67353079,990850.624221367,979075.704746168,1299171.54566491,1156726.15172478,918403.256258281,958489.5169315,973562.613126687,979041.967319924,1137287.63833086,1292122.46268862,1249089.90992303,1492262.38869754,1559553.63523915,1366888.36296157,1075729.33604525,950059.318769307,1034091.46531943,1106064.70613932,1110390.77744866,1073800.2589698,1192779.259904,1210261.88057258,1171312.89526257,1177511.74160691,1616337.35847721,1718280.85348675,1808256.5979753,1660311.63320305,1577249.5910049,909218.699846525,936409.066909863,1631851.52289305,1775159.70246616,1826395.52077349,1799781.58597768,1951214.59048501,1668408.05599302,1682608.62868732,1156379.81248252,1725816.57508883,1806266.29725407,1591139.02389962,1493619.5790016,1924182.01857618,2149472.15408917,1635205.83425759,1606281.50467632,1889645.60923761,1946619.38295866,2075604.0922255,1837732.21670443,1656181.68016655,1497024.58663423,1051264.8570565,1215621.42481894,1090164.34123676,992639.286033281,954887.721836977,1052121.7094223,1480972.54304628,1369153.69643326,958080.444180405,1303396.31558358,1002014.83704401,1077887.3605776,994042.157567684,755890.055070265
356,"IND","India",641061.270752985,595752.687017353,591574.940108848,646414.793536492,655416.839234746,668440.275934986,798928.369597661,949750.921006035,829432.343051464,660681.483649131,959214.948889573,761822.446690871,712658.353419911,726693.242617671,940332.13788428,909730.405259288,975191.841942613,949308.485297996,991962.213448762,1012240.00342429,1180939.71733052,1264414.18892774,1083325.12955598,1333051.44293663,1335320.14294774,1542868.38801267,1476374.92862213,1384470.0821864,1528528.79419091,1506391.28526707,1386670.1019322,1517857.90777781,1566879.2283181,1700065.17822825,1786922.22791058,1693428.39367266,1872455.23969574,1864578.94696775,2021149.62651685,2459253.77932879,2410224.06204551,2543204.78863309,2605094.0148436,2621134.68688549,2750965.63700532,2664353.84756796,2866292.95923373,3204763.47408377,3234123.02046151,2921035.91874607,3225319.84129195,2818417.22676023,3080313.79990217,3100965.59780187,3041219.99412191,2775729.59763851,3150925.0021872,3324661.39672511,3617695.67241886,3665126.79533789,3810814.77408689,4311006.47364522,4414647.86262597,4299028.86461447,4138429.49820466,3894423.1634873,4132035.12865171,4394421.76070579,4045628.82015103,4405335.50992852
360,"IDN","Indonesia",314416.650282306,357281.994127922,408378.875174052,414734.697432889,443323.661605173,466000.79951711,479544.412674262,459089.945329001,476840.39816412,461296.99107703,476536.478116382,601616.059592682,655684.207625535,675693.629347239,733500.70527733,858346.698349725,971877.771075511,943607.44329892,1041153.54240286,1143468.79130024,1430409.83541099,1507986.89445594,1673964.50417012,1786882.8204336,1848782.49943932,1980883.45236399,2286977.18227517,2674204.19883569,2778513.69074563,2777540.31874081,2602691.54131706,2700264.61460741,3890234.46278158,4196038.11775247,4311463.55145042,4662594.58153999,4804246.63707374,5106928.17732951,5168780.54083162,5198936.83258159,4844410.17243256,4453101.62611643,4506681.56670939,4467615.08935762,4625772.53234288,4747171.96899757,4809745.92477389,4874370.73503005,5137566.29012017,5034668.67347244,5141808.92347254,5382702.22665332,5428762.41127034,5650410.33323397,5637212.88482576,5439833.44549651,5353367.06977892,5304212.35442347,4781216.28141343,4905102.72060176,5022605.09354897,5397419.98342496,5549105.23976308,5702912.90260662,5973519.10000645,6196768.51344595,6142839.78482423,6427340.70756531,6532115.73428127,7371496.98928623
364,"IRN","Iran",184192.410664429,185353.664848802,186486.972760704,187533.221260921,188546.764527419,189571.040881089,190663.114762633,191593.288804867,193937.050570299,196315.911916847,198572.3862824,201704.053433832,205007.750385436,208105.844116633,211257.451493071,214671.464404039,219413.629215988,221478.933670364,223485.831079335,224835.957279519,225919.199980976,226393.703701411,227457.144464455,227794.955741028,228569.381643933,238524.659533312,248231.454465,258292.90365203,252974.163839928,247391.171857974,235665.945886554,240059.17091311,244206.528293651,249749.290519025,256064.109574479,262539.848426052,282010.144039887,349086.234099766,362540.758142868,392841.736648977,388569.213769664,414403.156962442,449159.116692611,427987.896496517,529930.237351386,524589.029760557,502913.57122677,607051.408220279,505707.957435733,500319.917793546,450888.843235251,425256.339995904,435191.808886874,425774.621112543,461411.02950877,480462.061969188,495199.964758012,414494.038399512,393178.107916547,374158.210629227,355819.138926971,446509.720426354,487543.303432315,513070.707004264,565709.538445774,599770.623782973,659323.769534769,751941.767992799,817035.001489008,809150.191788159
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,"IRL","Ireland",102996.89478143,117786.74902807,128140.043448218,143324.332220348,154059.161139978,121764.798053197,170810.817555055,183625.935756653,213025.099096009,206392.884254197,277719.039810133,160544.425906335,183678.442825126,193662.942039396,208630.119221748,189354.997174444,174619.699167541,196229.36108438,215583.7801568,265729.183012781,376944.936060817,431499.28211936,448206.278998899,407293.926438824,496773.121471331,581089.342392677,732132.313828576,231524.594255441,217758.255292977,239064.679253117,297397.983408742,424752.649816738,431112.525477743,403469.281307524,476423.93027235,465263.516948764,530555.060146574,612771.31448543,665546.249571991,712692.826158309,662147.191009286,496307.70759556,503892.186586011,605859.309636345,662319.04494544,808042.415497938,756088.717625729,656381.35714115,763075.691244918,622272.205424841,547440.361492161,557378.136061843,450806.236392363,589707.188603411,512759.135226782,693526.520020749,723909.872487773,707265.274805848,747643.580510543,497335.79543732,628916.12938908,362844.623492221,457460.746658348,512408.340687379,532653.200146124,528524.173095957,574730.65513574,561030.521243743,514427.347581935,408364.461933802
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",2544.463754315,2739.9420589999,2724.6585728821,2977.3891282233,3369.7068535205,3963.4890557374,3491.0043478283,3793.5929647023,5016.4281824654,5466.4709646084,4798.1325356604,3713.2675307999,3994.9593882278,3332.301936404,3405.0206960312,3828.4396816971,3453.7397469995,3377.5820032796,4235.5852547597,3613.7104516303,3777.4836335549,4730.2972066363,4949.9394030849,4896.6613999316,4243.694329733,4122.3427292706,4288.7340461122,4541.4446572981,4583.1675437023,4239.9118726571,5085.5355568877,4918.914488432,5140.8463091427,5288.8560644907,5872.0948219511,6069.4353886232,5426.655705775,5675.5990260379,5375.3429454736,5657.1740705605,5891.5378347772,5126.8114466637,4983.1615392874,5300.8075718765,5189.8843927719,5940.4013181243,5382.5397524976,5673.5989322496,6197.0840017467,5565.461523257,5736.1082001063,5409.5948670647,5301.2073853066,5099.3852795651,6080.5587408748,5910.4960096531,4875.9898896603,5839.0101604479,5427.9159215468,5568.9379856901,4444.7993930002,4033.3360639876,4247.3782048735,3474.8256115925,3329.8898837174,3420.1339570537,2938.1184254344,2636.8017737582,2634.268259174,2632.149248787
380,"ITA","Italy",629378.588491006,631101.508962597,774141.11846549,698770.647630151,684940.815111517,678401.261729095,703063.414480075,623080.617779194,589277.087651034,567882.475829731,539895.680353885,592303.913769297,517372.651726191,563760.200595582,587461.186809216,623607.849525776,652186.096935774,684067.423154667,663524.904784858,639371.91672824,694217.109441991,664621.46021994,732617.157022423,781172.352742554,823694.012607051,978563.565118948,971526.161915299,932327.795616186,1017693.46588147,1050477.92436317,998477.837598699,1014147.95190297,1053017.92386732,957602.294222324,968698.207816435,993656.475418248,970147.710028754,865772.271623627,785672.898917034,736232.883138294,630993.479553835,661493.217695719,648431.301524479,670619.715918037,670651.109760888,697091.801027721,671467.169764898,671239.080962661,689513.309445213,636016.89871116,605265.40777058,544108.235977527,490091.502709599,499712.243535799,473223.651010874,438175.648059156,463228.513889712,445841.928391526,383328.185998531,401610.106847386,387473.103272882,336642.122281907,307226.543590772,281127.613008387,286762.006989737,306975.758181974,314016.460256431,303332.42413455,307951.359728215,289783.241522009
388,"JAM","Jamaica",50091.8553240388,49997.7596304519,50052.2843014734,49870.1307887651,49968.1272501975,50114.1687516123,50245.3283045515,50324.8839804422,50449.6416897732,50637.650784592,50489.4722338937,51639.7057453852,52325.1940935034,53059.6230857941,53635.473770822,54270.8713232646,55317.6880279134,55229.4589757159,55457.1627483974,56131.2492212186,56118.3398592055,56830.5370517969,58972.453549172,57909.1447247454,58908.5460815313,60649.2130607424,60196.6402171373,60623.4048222648,63275.2583991811,62891.7766528081,59656.3981898181,58216.6535866209,56626.1520141849,61213.5559351659,60095.2110880455,59445.0741384254,54838.7719529365,49312.3808010607,53313.9154643249,50029.0944990073,61525.9029221621,42414.0043025374,42395.1870468103,42889.5555090742,40441.6670632753,42539.8551564525,42514.780867029,42178.1913024923,40034.079404657,39841.9698902747,38792.6238554439,39118.691124316,41453.5976060329,38738.2798066735,39018.3653598329,39000.5410177633,31342.5937698761,33663.2742022317,36423.0855969335,36681.3471970043,38546.6562758647,39131.061366047,37871.1116683357,34797.655633276,32137.639538497,32370.591907776,33089.385678847,33245.34917743,29213.206813796,24803.119502512
