"code","iso","country","CDO.raw.1980","CDO.raw.1981","CDO.raw.1982","CDO.raw.1983","CDO.raw.1984","CDO.raw.1985","CDO.raw.1986","CDO.raw.1987","CDO.raw.1988","CDO.raw.1989","CDO.raw.1990","CDO.raw.1991","CDO.raw.1992","CDO.raw.1993","CDO.raw.1994","CDO.raw.1995","CDO.raw.1996","CDO.raw.1997","CDO.raw.1998","CDO.raw.1999","CDO.raw.2000","CDO.raw.2001","CDO.raw.2002","CDO.raw.2003","CDO.raw.2004","CDO.raw.2005","CDO.raw.2006","CDO.raw.2007","CDO.raw.2008","CDO.raw.2009","CDO.raw.2010","CDO.raw.2011","CDO.raw.2012","CDO.raw.2013","CDO.raw.2014","CDO.raw.2015","CDO.raw.2016","CDO.raw.2017","CDO.raw.2018","CDO.raw.2019","CDO.raw.2020","CDO.raw.2021","CDO.raw.2022","CDO.raw.2023","CDO.raw.2024"
646,"RWA","Rwanda",494.64,600.896,608.224,696.16,633.872,615.552,597.232,611.418602656733,692.306883920099,684.246893744813,523.863654378925,472.135546822699,479.485888878874,482.945006128846,462.123353896471,451.097206771466,464.039250515135,482.527566380887,481.521915839069,502.407280591555,515.133145139747,518.995348595094,511.542786653987,505.436380912615,515.760497743045,513.908269993795,514.105502212766,542.177352751678,531.482624000001,554.835216,580.9768,643.355799999999,718.465967999998,778.846268,829.80435147826,966.782048,1051.996968,1169.72372,1313.07509880759,1413.4916325,1394.31074813265,1699.0493195,1957.2264180958,2016.0149026494,2033.54970373204
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",51.296,54.96,65.952,51.296,51.296,51.296,58.624,54.96,65.952,65.952,106.256,106.256,109.92,113.584,120.912,124.576,131.904,139.232,150.224,157.552,172.208,175.872,194.192,194.192,208.848,194.192,201.52,216.176,216.176,219.84,219.84,227.168,223.504,223.504,227.168,230.832,238.16,241.824,249.152,260.144,241.824,234.496,250.653782916,250.146728520649,259.756521889315
662,"LCA","Saint Lucia",113.584,95.264,113.584,102.592,113.584,128.24,131.904,146.56,164.88,164.88,179.536,186.864,212.512,234.496,260.144,274.8,293.12,293.12,322.432,337.088,340.752,359.072,355.408,377.392,399.376,392.048,414.032,421.36,425.024,425.024,483.648,483.648,487.312,487.312,487.312,479.984,472.656,494.64,509.296,501.968,487.312,505.632,518.09393268,517.045866288527,536.909024070122
882,"WSM","Samoa",76.944,73.28,65.952,65.952,69.616,76.944,80.608,76.944,84.272,84.272,91.6,95.264,98.928,106.256,98.928,109.92,124.576,124.576,139.232,139.232,142.896,153.888,161.216,161.216,168.544,172.208,168.544,179.536,161.216,168.544,186.864,190.528,190.528,190.528,201.52,227.168,238.16,234.496,234.496,260.144,234.496,267.472,235.959484995814,234.844883652763,245.58713578599
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",40.304,43.968,47.632,54.96,51.296,54.96,51.296,51.296,47.632,47.632,47.632,47.632,47.632,47.632,47.632,47.632,47.632,47.632,47.632,47.632,51.296,51.296,54.96,62.288,73.28,76.944,80.608,80.608,84.272,91.6,106.256,98.928,109.92,109.92,128.24,135.568,146.56,139.232,139.232,146.56,142.896,142.896,135.568,139.838111362152,141.778686222475
682,"SAU","Saudi Arabia",169233.927572242,175292.931161326,157874.149710747,160813.422174763,155490.096801404,172393.711895284,204570.51004268,190414.310691937,202207.993055139,203375.442294396,181971.097909651,244533.911878746,276011.349863127,297754.210108551,291208.524372445,274604.503163225,269498.414146967,227148.647615091,218914.967916941,237716.388978181,309639.13349748,324373.639584742,346930.492454136,351227.705155258,407702.31501088,412234.44025691,444977.27804625,423314.096866731,469430.379198278,503969.662629752,555639.742311127,540235.814705519,605712.296556746,583177.93325229,585109.131162316,624547.008250374,641174.170648602,644486.507113434,652204.193364785,708334.740422516,653564.676691015,695394.448158661,666993.509164236,677441.893561699,692133.489361806
686,"SEN","Senegal",3336.44093296193,3279.85702482623,3036.573344978,2611.41068605389,3284.16806327754,2650.50423566754,2636.44562669657,2424.57356083356,2710.80873448843,3661.87722459095,2929.95601058331,3108.07009005051,3165.87087504962,3286.19201255633,3635.72863266126,2990.4406425346,3242.78677036043,3182.36826254376,3333.56506238173,3603.59330758604,3902.05212367148,4258.09972166864,4436.92470329943,4927.51190131822,5238.2234461952,5538.91860321752,4429.71764157449,5195.95526287449,4740.29468879237,5257.66793812501,6862.390914408,7818.83690714461,7362.128642567,7852.6689509876,8724.36036773283,9845.41634641497,10012.8052725273,10757.1831699311,11330.392293564,12711.4562524222,10819.9900731284,12319.0137460699,14132.7170015683,14081.856920684,14091.8457011386
688,"SRB","Serbia",47741.3122524629,51955.3822358867,47704.0977862792,51364.613330939,54165.6349574858,55244.288024815,57680.0921075632,56297.5984954275,58081.6361244481,57896.6305453437,57537.9185118378,40577.0331721711,43635.7035970666,37996.9705666229,36967.0462520034,39046.9894113504,45695.5678388317,49097.8845293197,51690.7754668737,35651.5254612253,39606.467286659,42540.9828549762,45486.4429636,48648.6986505296,52942.0847849968,50058.2587004524,53721.0153276876,52159.944,51736.8099999999,45919.8060882613,45694.3960000002,48956.180002,43763.5419809897,44576.0676363766,37331.0385282824,43896.9939656245,45192.6311341787,45672.5103660001,44478.0620925927,44444.513178428,45356.1551305852,43886.1310382399,44462.4030695201,42907.3202235891,42019.4386164939
690,"SYC","Seychelles",95.264,98.928,84.272,98.928,98.928,150.224,164.88,201.52,197.856,234.496,150.224,172.208,172.208,183.2,201.52,197.856,234.496,271.136,289.456,304.112,318.768,340.752,348.08,340.752,377.392,381.056,384.72,403.04,414.032,443.344,439.68,403.04,417.696,414.032,458,498.304,553.264,575.248,597.232,589.904,597.232,611.888,628.9364112732,641.308878689786,652.570521693863
694,"SLE","Sierra Leone",608.224,692.496,553.264,688.832,615.552,663.184,674.176,498.304,458,373.728,498.304,556.928,282.128,263.808,274.8,223.504,230.832,205.184,219.84,175.872,271.136,373.728,501.968,538.608,520.288,432.352,575.248,487.312,505.632,501.968,545.936,714.48,831.728,1051.568,1128.512,1084.14549848943,1139.504,1095.536,1036.912,1117.52,1187.136,1483.61258956916,1443.616,1380.43473370033,1434.28275461818
702,"SGP","Singapore",30433.184,25706.624,28381.5097244269,33397.36,31968.5544430296,32397.088,34100.848,31810.848,35280.656,41003.824,43535.5748590283,44235.472,47441.472,49661.856,60085.936,40545.824,48012.941415348,56737.04,47412.16,49200.192,37368.72,38525.2203495262,40208.3999999999,39534.0431182827,40999.9999999999,39599.9999999999,40600.0000000001,41099.9999999998,40199.9999999999,40800,44400,47000.0000000001,46099.9999999998,47000.0000000001,47600.0000000002,49400,49100.0000000001,50100,50299.9999999999,48999.9999999998,46699.9999999999,50100,48933.8823104225,51067.6166562391,53919.4615986475
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",59116.1720964296,58473.6091786083,57917.0160668703,57998.3907043221,59973.7198379566,59167.0538183187,59584.0064522371,58886.0223300071,57919.5491955151,55271.8611847769,61528.5428433174,53333.9278544078,48930.9751211678,46394.3307650146,43803.5212844904,44194.1709454551,44075.5153550038,44147.0786963546,43877.5261675211,43088.3520231879,41187.0403688786,43272.7247373201,42033.6988521456,42359.2263540389,42856.5578041989,42857.2682086577,42639.3504709844,41031.8539122622,41425.2986726312,37681.1250736657,38464.3545341691,38045.1090511185,35961.4064368775,35621.7076633878,33708.1727279143,34527.8535207654,34977.5515499279,36183.9441551481,36184.0684741244,33853.189538735,31176.161169131,35251.3218394714,31589.4641490248,30766.2454973778,29090.957303899
705,"SVN","Slovenia",13544.9724648156,14726.2605601036,13509.9374130168,14551.781026211,15349.5397724703,15657.9444643438,16351.8629269965,15935.2094353647,16514.5730148122,16434.4346855793,15097.3268956224,13976.5413296282,13885.9389138628,14254.2503847283,14639.1395727404,15356.9915195288,16002.6127771166,16512.5022138617,16044.5645049835,15418.648051235,15059.7530795205,16309.1829153341,16570.9116220126,16278.0822896735,16710.7085021267,16941.9766284408,17184.160415829,17349.0814178807,18284.6031313034,16209.4102058464,16465.5046629728,16364.2087859283,15765.1007932181,15136.7848640994,13568.339585848,13658.6733790447,14468.0119799229,14637.1933571032,14563.3516515652,14053.0073719586,12872.9906702578,13076.1582945973,12727.8399611831,12012.1643816914,12751.1938983526
90,"SLB","Solomon Islands",102.592,135.568,120.912,142.896,142.896,150.224,153.888,161.216,153.888,161.216,146.56,153.888,161.216,172.208,183.2,190.528,197.856,205.184,212.512,219.84,227.168,238.16,245.488,256.48,274.8,282.128,293.12,300.448,311.44,322.432,333.424,348.08,344.416,377.392,329.76,296.784,293.12,289.456,293.12,296.784,293.12,289.456,283.0971397248,281.759874337241,294.648107472574
706,"SOM","Somalia",813.408,274.8,718.144,934.32,714.48,857.376,923.328,992.944,1003.65579512111,952.072395618012,782.197107283685,707.587047515915,666.08804552727,625.768472264751,618.424899002236,585.43332573972,575.248,534.944,505.632,487.312,509.296,542.272,575.248,604.56,626.544,648.528,670.512,692.496,721.808,743.792,776.768,809.744,831.728,857.376,886.688,923.328,956.304,992.944,1033.248,1069.888,1139.504,1154.16,1271.408,1296.41919949685,1319.18484440448
710,"ZAF","South Africa",228201.394119979,257078.9060671,280436.985273587,291905.734169272,315596.655226603,323865.000347016,330500.768891066,328672.002058601,342662.013691753,340714.70692267,312933.889722234,326030.371745574,301329.075400435,320352.639523721,338701.264775054,361711.931383134,363732.331050839,385215.415429574,377273.451080722,374869.023132337,378332.519020972,371601.988940218,356501.172588926,404406.028466739,449321.622009546,416204.865600356,446744.337159491,465033.717646761,494672.536862774,474512.254024715,467352.503619607,474272.771231104,461438.422364747,456188.000484004,481637.841584396,457473.230087747,457049.763591929,440010.299229081,453765.993862117,470727.40810815,435297.661128247,439464.37455789,428782.178089057,436604.188907959,439830.514362562
410,"KOR","South Korea",134524.425778251,139589.729631793,140781.901024812,149133.610430585,160700.457654994,168757.668852726,176297.244606458,185358.380198951,210953.466341507,223510.385447571,250510.836847552,275688.225309486,299905.412977059,330173.95165461,355694.835393257,383665.453892911,420996.074684389,444967.618791805,378037.781124881,410518.805961111,439980.691702632,455630.632918464,476064.88008142,485212.7846482,491389.425511567,498688.299117078,503478.182691748,521708.714643188,532650.763797021,537819.830861224,594339.109833683,623442.836999811,627943.034087933,634580.702679861,629366.483609494,634177.278481186,637914.08359729,654537.268637612,670168.698524174,646102.263178969,597634.25134997,616074.987996207,606877.274975333,589178.499805187,583679.19482733
728,"SSD","South Sudan",301.462121091151,292.907912175649,307.951520958084,314.440920825017,281.993921490353,327.714693280106,341.873383898869,269.605067198936,389.953937458416,302.347039254824,419.45120958084,392.90366467066,351.312510978044,242.172604125083,333.024202262142,344.233165668663,355.147156353959,434.789791084497,376.97513772455,408.832191616765,444.523890884898,511.482698602796,651.889713905522,728.287648702594,920.314890219562,881.673463739189,965.445716566867,1134.17011310712,1197.88422089155,1247.73461077844,1269.56259214903,1238.59045642049,1330.032,1443.616,1498.576,1912.608,1703.76,1454.608,1736.736,1769.712,1707.424,1740.4,1634.144,1666.29095958384,1695.55170202997
724,"ESP","Spain",213915.332583516,206099.613923162,208594.870247942,203446.138830475,197707.50441962,199942.607030495,189123.656340137,189515.378423908,197461.558784737,224892.963070556,229382.625312695,239290.683130406,247686.566340613,239099.316615507,251388.198716058,265068.576696329,252561.924335303,264899.446679762,273649.817072463,297024.913310185,309259.515598985,311031.283081141,331028.199429399,335538.91352321,352139.290460772,367447.068532906,358869.489624031,366468.508234876,335284.443019554,296159.336423992,282585.084621684,283275.062215171,277432.159811116,252109.156805353,253657.832095153,270248.05646262,259554.68131584,273483.866937214,268520.593975501,250673.645424483,211764.744621659,228805.71482268,234223.463763949,215460.752283206,220341.271917416
144,"LKA","Sri Lanka",3359.8216236781,3972.08327453188,4431.67473660889,4826.20998647392,3822.7677928114,3880.36010028719,3622.8315061961,3988.182912105,3429.97221200928,3419.50248261522,3802.25682223429,4106.68688861929,5035.79891638366,4912.02097726734,5341.53408378902,5717.07220298031,6862.7495157949,7400.96132630095,7621.32322219056,8381.35367095193,9990.3729076583,10157.6867552538,10786.742481046,10761.4328138367,11908.2450111393,11669.7485642128,11502.9495337806,11843.6464522166,11648.2517223987,12572.4647207904,12696.7735966189,14476.1757863269,15389.4,14143.1066935078,17076.0160939992,19178.976,22339.1850628481,22167.977517109,20136.7619940109,21105.576,20412.408,20823.088,18376.9604598627,19166.0194036157,20825.5440514725
670,"VCT","St. Vincent and the Grenadines",36.64,36.64,40.304,47.632,65.952,65.952,65.952,76.944,65.952,76.944,80.608,84.272,84.272,102.592,120.912,128.24,131.904,131.904,161.216,164.88,142.896,175.872,186.864,201.52,219.84,219.84,219.84,238.16,219.84,278.464,223.504,216.176,230.832,216.176,256.48,234.496,241.824,212.512,241.824,219.84,238.16,234.496,246.698003757705,246.198951616243,255.657084715189
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861.04,883.024,912.336,934.32,963.632,945.312,1036.912,864.704,1458.272,1366.672,1659.792,1344.688,1154.16,1275.072,2191.072,2737.008,2268.016,2326.64,2051.84,2088.48,2033.52,2246.032,2194.736,2436.56,2835.936,3000.816,3235.312,3264.624,2956.848,3264.624,3326.912,3634.688,4702.03415496,4755.35828370592,4780.04635722091
729,"SDN","Sudan",3437.46533242268,3340.07098633932,3509.51299590095,3581.89363036582,3211.36101280309,3731.69679889317,3895.18455420764,3070.49664679479,4443.23505479262,3441.24976870643,4783.36484848842,4480.04564601389,4001.42349640438,2754.72016739412,3837.8801269258,3962.51833963346,4095.9996271128,5022.66869027285,4372.37676992745,4753.42663109697,5291.61917184597,6017.57902432404,7633.64291163583,8515.3830140006,10866.0643269307,10558.2228999353,11544.7175339909,13563.8474012938,14178.916946315,14805.2588598354,15070.0480644079,14711.4592155271,15763.0217556262,17374.258681041,13094.8560613924,14246.5012111757,19737.2525455759,20306.1663466421,20515.9551504328,22007.0046967566,19799.9390330741,19208.15806204,17528.6143947486,17715.5219396293,17794.7992573851
740,"SUR","Suriname",2369.83674419846,2028.88374637298,1871.22127807652,1372.80505480961,1552.62098207989,1596.51042579306,1757.64786950622,1757.56931321938,1874.73875693254,1852.67620064571,1738.32168728714,2024.03950505866,2031.29332283019,2038.54714060171,2043.12755004789,2061.35853137372,2083.25351269955,2105.14849402538,2105.05947535121,2123.29045667705,2192.81743800288,2363.45898085379,1560.79724663843,1538.68849355514,1553.15924990582,1585.9500062565,1740.0033858508,1757.99896863025,1940.94158845827,1989.07112239362,2375.39461414619,2757.94199317719,2493.79651009213,3151.4247038354,3200.92619064992,2713.62019526447,2913.52827492505,2430.18372480915,2093.09572480915,2632.31265710869,2921.82172240824,2646.99420801525,2827.57974201383,2868.58739712813,2987.76832991789
752,"SWE","Sweden",71713.6853675205,69388.5038339616,62256.7446764975,58268.3152245027,57308.0882372308,62364.0081702902,62009.7792330689,59694.7085879579,57425.1221709628,55520.8546290834,57416.5082200686,57663.9566412259,57509.8078921511,57516.7541539686,59997.3982852023,59487.2629502883,63349.0237668505,58355.3006066248,58767.1740291195,55936.6197484832,54892.391714588,55782.3061394186,56633.7981823837,57220.9932743212,56427.5252537054,53787.4789940304,53650.845733957,52878.7985768723,50765.4407408252,47143.3046254281,53028.585005065,49113.7679380676,46606.914165092,45105.8849985785,43384.7457881678,43310.1427668276,43308.3769081161,42355.4244307754,41856.0006744413,40772.4798290516,36622.2183391503,38567.983892275,36342.1571897247,36708.5973865066,38096.6515414559
756,"CHE","Switzerland",40481.7584287533,38801.9843305251,36574.9100691542,40010.6186667403,39111.6730599633,39762.29623568,42226.0905745886,40182.1390189323,40639.7931289223,39388.5207921155,44148.6926640776,46130.7295442355,46018.065078756,43609.6741605049,42667.984336785,43413.7462855907,44106.826449351,43046.3136564201,44622.4768567871,44446.5492651454,43620.5102887453,45084.8992996682,43467.0769873424,44650.6497320511,45231.1366340017,45776.113683422,45364.9335210742,43359.4123583629,44700.868942038,43525.8490037172,45033.6832473494,40973.2303125582,42242.188934451,43182.9255734517,39244.1503905873,38756.060483409,39224.779068308,38234.0010433355,36945.0670639434,36822.2415966167,34343.2546690251,35902.4447835128,32950.5605953602,31977.4860624467,32071.7078183219
760,"SYR","Syria",20768.283169338,26592.6346039283,24440.3084332512,27895.5885738172,33009.7848887504,29568.6508777,31266.0367980342,36136.6107755808,36859.8948235413,34475.8277660772,37264.5272946163,42424.6942711474,42803.3694332601,45521.5299004634,45956.0199774259,46391.9134357615,47445.6830232528,49605.1961116623,53496.2943186659,55534.0785149027,54526.7801678292,51342.883937217,40726.8794424071,55377.3041876139,51691.5130305661,51161.7605051639,54039.9657208499,66972.5268938015,68084.0804213674,63261.2377330452,62057.3183314512,59078.2273852912,46338.5115239034,34256.5222817332,34869.3106682153,31115.4046311024,29162.0136680987,34473.4715422167,31771.348430857,33491.6071840084,32344.4181841324,32508.5009009497,31423.3329625887,31673.6428184555,31778.4489045033
158,"TWN","Taiwan",83514.6296180291,75051.8994678833,70034.6440343677,76553.3568303202,77606.2716585355,76449.1590136975,86161.9751026193,90519.456423594,106379.695476869,115009.885250108,124258,133631,142432,154046,161564,170064,178059,190782,200546,208023,226934,231431,238567,249129,259367,266888,276552,280080,266975,253028,270718,276771,273282,274576,276959,276264,280197,285736,284151,274704,272464.197294708,283820.917914398,273988.823272982,267126.807937308,262344.813122379
762,"TJK","Tajikistan",11535.4865191095,11339.3889977588,11557.9161998716,11738.9638572481,11856.4301042694,12778.8856122334,12349.8756417686,12017.7249262566,12968.3544006181,12856.1277026478,12306.6439539292,10015.0581376323,7332.642,5152.61614427862,2345.0548,2434.788,2823.6502,2150.4296,2496.5998,2518.9128,2236.4632,2287.3966,1872.4008,2071.7042,2561.5104,2440.51840606061,2656.229,3228.7674,2897.0176,2444.954,2534.78628613139,2342.44248607595,2934.4796,2908.2852,4606.22226537218,5306.56712359551,6015.88441356815,6879.48759033499,8080.87654043944,8714.16824794105,9423.31125430517,9384.3383797258,10520.92334212,10264.2850866003,10739.7679488019
834,"TZA","Tanzania",1873.64216636286,2106.82490815275,2148.29976793495,2196.30416861244,2346.98252238225,2337.90024840671,2277.59290845998,2367.50956851325,2271.68609616413,2161.59841144499,2112.30894832976,2255.26784791068,2177.58818338903,2426.03630391267,2063.12332742817,2433.8901656349,2526.70561193794,2824.35781169277,2480.93741723147,2458.75544921917,2571.82054811211,3040.80956822727,3485.6161606686,3687.24117582067,4221.28311678436,5355.81703537477,5876.2411746976,5706.14632007568,5988.6689514648,5807.48177225922,7194.10936723495,8440.30857594269,10367.4988274004,11251.4743948001,10997.4336666538,12782.6718130581,13529.4521365667,13513.4867377991,14233.0634332967,16190.8496157199,15952.4370799271,17677.6929972776,19702.3843349529,20309.6084456757,20018.3641150162
764,"THA","Thailand",39750.5061950078,37540.5307259346,37357.0371871936,41784.5881294608,45154.6487588541,47865.1705485555,48969.8292904768,53814.3881558174,60731.5379422822,71695.890668317,86563.2640194297,95044.8258030038,105513.452746393,121855.05680473,136870.026937641,153650.045254694,173565.817296688,181202.737159383,159704.031685698,167234.709455855,167352.152007201,172266.833925636,184665.461942064,191087.735216786,207330.687812006,214325.148348356,215824.663846596,224082.566913185,224248.745467411,228836.229712089,241018.985674487,244878.16600255,262347.658260316,263753.50473097,272487.651655751,277098.716215461,284045.477816893,283347.625130122,288304.916213531,281877.429620709,271923.314106129,267141.808761149,272573.359820566,264733.681164576,267760.195862571
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.534684,152.974472,219.860172,118.844012,261.882104,248.529968,496.998371999999,321.14524,316.707944,288.066776,285.133376,321.783136,313.134248,433.890341734679,591.295397099933,619.965822406337,627.079837756321,590.43104583008,642.966227499199,692.846752842717,617.02354464856,675.431079628279,646.107075526798,620.167638062921,669.585302004402,636.717112367839,668.112323862181
768,"TGO","Togo",794.432964996217,706.484199308026,817.874055609389,623.626661567123,694.580888558247,659.030788261837,847.915114577273,924.976106075315,963.449262277874,1024.18258954947,977.643597474677,1049.80588703794,1030.49635656562,1068.80723771042,1006.67942283597,1174.741,1265.171,878.986,1289.967,1850.434,1331.372,1158.913,1322.471,1804.731,1743.929,1721.591,1500.506,1516.752,1522.778,2535.654,2595.698,2503.92,2215.629,1635.224,1490.602,1798.36103703704,2292.6402739726,1911.98194538148,2033.82803835617,2363.70120547945,2751.28246575342,2620.18120547945,2738.66727982008,2671.01321506533,2753.58451034956
776,"TON","Tonga",40.304,47.632,43.968,47.632,47.632,47.632,47.632,54.96,69.616,69.616,80.608,87.936,73.28,84.272,87.936,95.264,76.944,95.264,91.6,109.92,98.928,91.6,95.264,117.248,113.584,113.584,128.24,113.584,106.256,120.912,117.248,106.256,106.256,109.92,106.256,106.256,139.232,142.896,131.904,161.216,139.232,139.232,146.56,145.867694823794,152.539960923517
780,"TTO","Trinidad and Tobago",16919.0531441805,17242.0328780502,18404.6801858766,16274.2513143422,17502.8983359999,20721.7070668002,17353.3689379206,17487.4548583474,15831.1562294334,16102.8054131567,16978.4361636947,16964.383919154,19098.2542395204,17405.4254430874,15342.0870177978,14724.6612580636,18448.691108367,18899.9716011235,19892.2589889852,22580.3843716762,24350.0345052152,26739.7471251076,28682.5310990782,32369.9316207803,32688.3630915104,38204.8902487437,42707.8965111594,45563.6063529302,44442.5026814358,44417.4908413694,47092.3482501776,47043.4047931931,46159.0845052452,45799.307499826,46865.8147279053,45533.6755459282,39867.355256883,40296.8926259408,40307.3574206148,40754.5361447457,35043.0730299287,36388.8130662183,37492.8892670354,35535.9004558987,34576.2774472949
788,"TUN","Tunisia",9783.79532997029,10199.7893498644,9877.88755801514,11920.0649067611,12193.4310507823,12703.7863211624,12861.1575343482,12717.3478448921,13436.4466497452,14272.7248192828,14622.0277863198,16755.328445,15843.425508,17179.8501958858,16760.5336419193,16623.122016,17211.0255128009,17809.591557,18292.1398227435,18709.196578,19435.9877715119,20260.558245,20380.036605,21041.52024,22144.166293,22515.908076,22914.9293313432,24725.20394478,25453.210013,25353.3957675152,27899.69865,26429.2081093382,28194.2751366764,28773.2524214495,29874.5741944709,31380.5368751972,30971.4840182371,31676.9174797575,31121.70886341,30578.563565004,28844.8120066608,31526.71517268,30784.9346217947,31737.8231495338,32663.6974986868
792,"TUR","Turkiye",75317.6027249732,79321.3767323055,86361.2819347285,89956.5009283315,95093.2768372146,105877.804108916,115872.347790738,128747.539265665,125064.779665605,137932.79467431,154572.093849646,161125.930969127,167234.000801057,174291.142718847,170592.416502748,184674.707549238,203097.942182523,215511.522655305,215585.836785707,211238.081154287,232933.968666196,216872.489413129,224319.76869683,239848.551733959,247843.043156071,267710.686380102,285429.426195117,316497.415153367,312628.216804525,318567.937930176,318710.341098667,344214.797538901,358644.620245636,350633.578130618,367271.623864592,387703.921813877,405552.239918205,430621.670134764,423818.291873081,406567.762998751,416328.049152072,457377.291801479,443602.702736112,486944.574666229,513034.609277091
795,"TKM","Turkmenistan",29510.3998416466,28975.7884560608,29521.0062901044,29945.185541045,30215.0345281388,32564.167920391,35820.7569936268,36389.0503454354,37200.0151421443,37648.693618616,33361.1686789021,30439.2458509651,31994.1812972626,27516.3963279666,34216.1418768248,34569.1746117638,31654.2012442729,31196.0743881447,33445.509368725,39796.909506025,39361.4970171955,34034.182957001,30130.7995328064,40567.559604612,49355.1044560657,47928.6660158775,49499.593991806,49182.9260802656,59438.4207393873,52462.3641448218,59184.0681768178,65155.0764761059,66938.6397475122,64339.6459672052,62799.3420955061,63091.6742476301,62090.922496152,62956.5748552989,61301.6595360367,62254.2144416402,62904.9672030415,91693.6382652336,102062.825507136,95420.7707843624,81005.5581588582
796,"TCA","Turks and Caicos Islands",0,0,0,0,0,0,0,0,0,0,58.624,62.288,62.288,65.952,69.616,73.28,73.28,84.272,87.936,98.928,106.256,113.584,150.224,153.888,161.216,186.864,216.176,252.816,263.808,274.8,282.128,282.128,282.128,285.792,307.776,315.104,326.096,351.744,359.072,362.736,359.072,366.4,365.566338324,364.826824176306,378.84223991416
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.664,3.664,3.664,7.328,3.664,3.664,3.664,7.328,7.328,7.328,7.328,7.328,10.992,10.992,10.992,10.992,10.992,10.992,7.328,10.992,10.992,10.992,10.992,7.328,7.328,7.328,7.328,7.328,10.992,10.992,10.992,10.992,10.992,10.9400771117845,11.4404970692638
800,"UGA","Uganda",629.686630644204,530.709465299178,544.696599908296,617.209403827363,580.421907792277,616.914411757192,701.85527714807,772.238473229007,862.874615767958,804.152285077903,760.854897421141,783.469245983627,801.45490415033,797.456562317033,711.840958748288,925.484993705745,1018.0916840857,1061.94573090628,1208.7573172265,1254.72446854169,1360.86980401218,1417.08751434861,1442.55671647162,1512.74540635414,1607.48604481296,2017.941,2387.05025,2706.32575,2779.61425,2996.13425,3569.61875,3827.73275,3626.98675,3754.53025000002,4089.66575,4528.54928673324,4817.41927584727,5406.20169111969,5548.64916773916,5761.23739510938,5571.38425225226,6232.32743114542,6128.25104904896,6235.86136573839,6333.81021695036
804,"UKR","Ukraine",674348.94922266,661273.248552167,673809.190441172,683290.181368813,689314.399730251,743672.70040496,740756.046543724,734118.509521192,727528.334573906,683856.084502902,706525.677751175,633193.869077488,589505.206994586,510495.393150907,419630.285364369,390173.453321934,351834.191338277,340585.969507441,328877.989045303,298635.556123194,285663.483272507,303876.02483827,295900.918997386,307245.355757987,310625.75255967,313512.514328702,333054.191774314,336828.781209111,325983.396319766,277593.356208405,294365.791092777,308376.396796643,304429.895866777,297540.228600432,257703.071974165,223849.80972761,234105.646404087,223287.763219882,231899.984109105,222187.897365105,207100.650524813,210636.073393785,143039.868706363,139325.370539921,142497.859655385
784,"ARE","United Arab Emirates",36859.310105335,36810.0314947706,36817.6685094159,35289.4615176632,46306.2138658754,49828.1121740153,47156.0281831401,47605.8059588417,48273.9820444212,54384.2569055577,51907.9358001281,56895.5749770557,58005.2132760826,65832.1374003717,75350.4188145887,72873.7510004517,75836.1200259484,73297.5149315018,80624.5176317463,77844.0621971704,112276.808349589,101895.537945184,85213.0317980353,107105.835698314,112468.603947139,115273.288371744,122723.180820937,134103.14705959,155030.383104451,169088.11643066,185848.407865606,198518.192745786,208323.564862423,214188.06549048,214530.336002722,225044.830074609,227897.7270124,196492.832371295,204104.802838146,204058.075313784,215266.166959174,212172.96564814,207103.410919932,210425.10953195,221988.084293125
