"code","iso","country","NTI.raw.1961","NTI.raw.1962","NTI.raw.1963","NTI.raw.1964","NTI.raw.1965","NTI.raw.1966","NTI.raw.1967","NTI.raw.1968","NTI.raw.1969","NTI.raw.1970","NTI.raw.1971","NTI.raw.1972","NTI.raw.1973","NTI.raw.1974","NTI.raw.1975","NTI.raw.1976","NTI.raw.1977","NTI.raw.1978","NTI.raw.1979","NTI.raw.1980","NTI.raw.1981","NTI.raw.1982","NTI.raw.1983","NTI.raw.1984","NTI.raw.1985","NTI.raw.1986","NTI.raw.1987","NTI.raw.1988","NTI.raw.1989","NTI.raw.1990","NTI.raw.1991","NTI.raw.1992","NTI.raw.1993","NTI.raw.1994","NTI.raw.1995","NTI.raw.1996","NTI.raw.1997","NTI.raw.1998","NTI.raw.1999","NTI.raw.2000","NTI.raw.2001","NTI.raw.2002","NTI.raw.2003","NTI.raw.2004","NTI.raw.2005","NTI.raw.2006","NTI.raw.2007","NTI.raw.2008","NTI.raw.2009","NTI.raw.2010","NTI.raw.2011","NTI.raw.2012","NTI.raw.2013","NTI.raw.2014","NTI.raw.2015","NTI.raw.2016","NTI.raw.2017","NTI.raw.2018","NTI.raw.2019","NTI.raw.2020","NTI.raw.2021","NTI.raw.2022","NTI.raw.2023"
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83.5719","66.7796","62.1386","53.8632","43.1527","40.9219","37.5012","34.4183","34.0732","34.1856","35.7301","34.0874","33.8322","34.0303","36.5358","37.7728","42.3669","39.1944","41.5788","50.4704","52.7136","51.5715","54.4002","53.926","62.4452","69.7855","65.9134","67.562","69.6046","71.9867","46.1241","52.3806"
784,"ARE","United Arab Emirates","60.0009","60.1078","60.2139","60.3272","53.7747","48.525","49.0735","49.6851","50.3614","42.821","44.1707","44.9653","46.6752","54.7324","60.8326","68.3293","35.5398","47.9202","119.9649","112.1444","102.4038","109.1069","101.7165","86.1329","101.2724","47.5156","75.9112","74.4192","224.3249","185.6124","253.6587","291.0982","281.9115","298.1354","319.2826","303.1297","274.1732","269.0046","125.7735","104.7991","97.6283","129.0326","136.2403","136.4927","135.3177","141.0241","149.2382","148.623","289.3113","312.3462","316.4477","293.4326","249.6898","188.1376","221.3221","188.8254","165.0989","158.5904","150.6649","172.5857","163.3277","165.0065","164.5799"
826,"GBR","United Kingdom","130.4947","130.9963","134.214","135.1405","143.7586","153.5287","166.4928","165.8744","161.519","175.8533","183.8954","180.0533","200.1717","194.6918","210.6661","215.8538","219.8143","223.9895","238.8254","227.1139","242.3836","262.7313","268.8046","265.0385","262.2581","276.8379","263.3226","265.6377","278.6122","274.647","257.1594","239.278","260.5141","281.8066","276.4664","285.4519","263.6769","256.7132","268.0796","250.6421","266.1952","253.3143","252.8571","240.6955","235.6066","216.9541","213.4827","211.3969","211.563","219.2689","212.8888","205.5019","208.373","215.068","222.1079","224.1024","224.1841","221.3793","215.86","217.6522","212.2814","200.9095","200.3765"
840,"USA","United States of America","38.7383","41.7179","43.5648","45.6397","49.9527","54.0606","58.3861","58.9072","58.7095","61.5954","62.745","65.1625","71.6626","67.9755","75.8252","75.628","77.8649","80.6057","86.9456","86.3798","84.4796","79.5299","79.9948","84.6657","81.7131","79.4302","81.1026","79.5411","83.8495","84.915","84.0375","85.8149","88.5061","91.1652","90.8926","94.2168","97.0569","99.0536","98.8024","96.6881","98.2464","99.2216","102.3858","104.9802","104.5784","112.0331","104.9713","105.1723","111.7648","115.3352","116.931","118.0581","118.3864","121.608","121.169","123.0988","125.1491","125.7952","118.7469","125.3716","125.8966","127.1386","124.6266"
858,"URY","Uruguay","20.5575","21.4706","21.7137","23.5711","22.4133","21.1913","20.9338","24.844","25.7822","28.4951","30.0638","29.7436","30.1742","29.2708","30.4676","34.7538","35.5772","35.0164","42.227","44.6676","45.571","46.4024","40.844","41.7028","40.9629","40.3337","45.2476","56.4436","51.8135","53.0051","52.4962","55.6828","58.3421","52.2005","50.2288","68.3175","69.0394","74.8765","68.2953","59.0793","66.6295","59.7451","84.6131","103.6786","108.1966","122.7515","123.4014","102.7104","97.6245","140.9714","118.5334","173.6565","176.9707","168.5912","160.7871","159.8901","175.3533","144.5181","185.8129","183.0552","204.7945","212.1531","167.1242"
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"180.726","161.7551","134.4222","144.665","140.141","170.9701","164.1646","159.8166","156.2629","146.9212","147.7154","149.5007","134.7689","147.8376","155.6725","159.6912","172.7508","178.7187","178.3463","185.8017","191.553","208.9517","224.3039","226.6592","237.5437","222.2955","232.3623","250.5376","254.5757","273.4825","256.3561","275.1322"
548,"VUT","Vanuatu","7.1311","7.3388","8.2853","8.0438","7.5746","7.9414","8.4081","8.8114","9.2478","8.8767","9.4391","9.5924","10.1942","10.5991","10.3388","10.6762","10.5577","10.5687","10.5251","10.6435","10.8372","11.0064","11.1513","11.2911","11.2757","11.2888","11.1718","10.0687","9.9654","10.3362","10.2773","10.3715","10.5247","10.591","10.4383","10.3422","10.2833","10.2535","10.1429","10.0966","9.9789","9.8691","10.1429","10.5227","10.3901","10.5758","11.9909","12.4225","12.2572","11.8794","12.3983","12.3807","12.5706","12.6142","11.8201","10.4745","9.9744","9.6781","9.4451","9.1107","8.8688","9.61","9.7958"
862,"VEN","Venezuela","20.5457","21.0679","23.924","25.312","26.2","26.0952","27.2444","30.4737","29.7852","32.0811","34.8632","36.6576","37.2656","45.2288","47.198","48.748","52.2084","57.9183","57.8135","62.7057","52.9197","54.1757","57.692","72.8475","86.6415","94.8082","108.9872","116.7292","105.3538","93.0756","93.4639","92.4615","86.156","84.1891","92.6323","93.7969","92.8511","83.09","74.8991","91.2871","94.5018","101.2881","102.7169","105.2939","112.3344","101.7217","114.8543","130.2402","130.3803","132.9449","137.832","137.5524","137.7175","140.1955","136.0716","122.2132","123.7159","91.469","91.8343","101.5452","93.7317","91.214","91.0472"
704,"VNM","Viet Nam","45.8002","48.4918","51.7768","50.7847","50.5317","51.2635","57.7187","59.4749","74.4037","72.6846","62.8515","67.8676","69.0188","67.5982","75.0733","78.4181","88.6624","75.6975","62.4656","64.5213","75.4408","84.5046","101.1402","100.3258","111.3216","119.2059","108.4682","128.1286","128.813","129.4442","160.7561","145.2153","150.0519","196.9893","191.7396","213.7312","199.6427","233.7901","228.589","233.3909","189.3561","205.7292","215.7728","219.3429","189.2906","180.7754","190.6307","157.5999","211.4702","188.692","181.1503","194.5739","224.2172","201.5458","212.5514","197.7964","201.1183","202.6324","191.4403","177.7677","195.5471","196.9858","210.0042"
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen","5.9569","5.9322","6.1724","6.2215","6.1678","6.3129","6.2819","5.9323","6.3694","6.512","7.0728","7.2615","7.3199","7.8893","10.4619","9.5111","9.1322","14.5762","16.6333","15.4773","16.3319","16.2501","17.252","17.7575","18.9272","17.6541","12.9892","19.6867","20.2923","20.3055","17.4112","18.174","13.7037","14.1751","14.6067","13.4811","20.8007","19.573","18.2843","18.5511","20.4501","16.6882","15.2527","22.3378","14.5843","18.09","29.4875","25.7778","24.3318","30.1378","25.1645","24.9403","28.519","34.4154","23.2196","31.3642","24.311","15.97","21.1708","20.5526","17.6401","18.9911","19.7115"
894,"ZMB","Zambia","9.217","9.1962","9.0999","9.2599","9.29","10.5478","10.913","13.0989","12.1713","16.0177","20.1301","18.1335","17.5452","21.0971","21.3055","25.9636","25.6818","21.8743","26.1069","32.1399","33.853","31.7007","26.4688","23.7008","29.9537","30.316","35.2874","31.7874","29.5441","24.8327","27.7198","33.0832","34.049","26.7276","25.1818","23.2921","26.1147","19.8228","18.6435","17.5613","19.1615","26.1477","24.8893","27.4884","29.5043","27.8472","29.2677","30.7493","33.4343","47.5458","54.8972","48.5739","62.0749","60.3972","61.4971","67.4168","72.3236","62.693","70.3287","73.434","77.9685","75.213","98.9986"
716,"ZWE","Zimbabwe","40.6439","41.0967","45.3022","55.0493","53.6378","54.7423","56.6267","53.5012","54.9267","58.3524","71.2266","66.5585","64.0844","67.9186","64.0433","56.1474","45.1696","48.3662","49.2386","62.0017","65.0611","59.0983","48.5499","43.1144","51.4753","46.0946","45.6545","50.6008","45.8615","47.4641","45.3239","34.5198","43.9229","42.9128","38.1892","40.9693","43.3968","44.3901","42.3819","37.6558","39.9357","30.9753","24.2478","21.6994","20.9648","21.7117","26.6292","20.9159","24.3828","29.4216","27.1109","24.171","25.3053","23.7472","22.8836","26.2765","33.2562","34.8825","35.979","32.5341","49.4289","36.5871","40.5583"
