"code","iso","country","GHI.raw.2005","GHI.raw.2006","GHI.raw.2007","GHI.raw.2008","GHI.raw.2009","GHI.raw.2010","GHI.raw.2011","GHI.raw.2012","GHI.raw.2013","GHI.raw.2014","GHI.raw.2015","GHI.raw.2016","GHI.raw.2017","GHI.raw.2018","GHI.raw.2019","GHI.raw.2020","GHI.raw.2021","GHI.raw.2022","GHI.raw.2023","GHI.raw.2024"
764,"THA","Thailand",3.37554743776335e-07,3.24428276744992e-07,3.21315656871309e-07,3.16698793665024e-07,3.27189964820053e-07,3.19474921956109e-07,3.1988371736812e-07,3.12771880829863e-07,3.05861339135e-07,3.06079965840873e-07,2.97845256638471e-07,2.9550717511272e-07,2.84756631729386e-07,2.76544110724039e-07,2.65654222980703e-07,2.78752810246445e-07,2.72440733185003e-07,2.7145115076243e-07,2.62344606334676e-07,2.59658288696921e-07
626,"TLS","Timor-Leste",6.29577957828087e-07,7.05676342226699e-07,5.84541282028452e-07,5.78561435857499e-07,5.2665867059621e-07,4.60177299552988e-07,4.82458763622268e-07,5.18943056876216e-07,4.38392621196659e-07,3.83402655206703e-07,3.8556702935464e-07,3.55547521243572e-07,3.61739886463048e-07,3.38599571033035e-07,3.05939269295577e-07,2.12504011697337e-07,1.93211250753318e-07,2.57436954769969e-07,3.04888892823149e-07,3.46202170097179e-07
768,"TGO","Togo",4.94702549342392e-07,4.68746251270006e-07,4.81551849875218e-07,4.725043369208e-07,5.47204700694119e-07,5.27754102087253e-07,5.01458292111772e-07,4.81577160433262e-07,4.31434105863117e-07,3.98119328018713e-07,4.06242766734139e-07,4.26693055657305e-07,4.01757358473142e-07,3.98137543014682e-07,4.06981929193935e-07,4.29417268625661e-07,4.14636572610605e-07,4.07246507658142e-07,3.99141855384683e-07,3.84743241458024e-07
776,"TON","Tonga",3.59769125600184e-07,3.9279392069162e-07,3.78140330343805e-07,3.4963417632445e-07,3.93957278194672e-07,3.84961751660887e-07,3.430660222713e-07,3.41796813041436e-07,3.46479586377549e-07,3.35446729533472e-07,3.33078430989949e-07,3.61085090577323e-07,3.56276727913822e-07,3.39583754035104e-07,3.82568912e-07,3.50634800277312e-07,3.5536786907924e-07,3.73001419811978e-07,3.6209728248451e-07,4.08664932929637e-07
780,"TTO","Trinidad and Tobago",1.16567542338534e-06,1.14771709375501e-06,1.15736552271915e-06,1.09058997512077e-06,1.14212396439534e-06,1.16548460222378e-06,1.16584700103307e-06,1.06818118804464e-06,1.02534171230375e-06,1.00918993027463e-06,9.88552264936543e-07,9.47211911471142e-07,1.00928453478266e-06,1.02186447187694e-06,1.03088405208673e-06,9.9141451842996e-07,1.02860435673132e-06,1.04774668984551e-06,9.8761982422111e-07,9.430762043397e-07
788,"TUN","Tunisia",3.12104648906819e-07,3.05124626983618e-07,3.01773295109243e-07,3.01682373557471e-07,2.91667463512184e-07,2.98967632889814e-07,2.91389199420965e-07,2.92713675473639e-07,2.88142291674779e-07,2.86983163280672e-07,2.93949929031624e-07,2.88321032455799e-07,2.85208228871741e-07,2.7502822862113e-07,2.67354919040473e-07,2.81549729431381e-07,2.91105056642118e-07,2.78835735694171e-07,2.84817746845916e-07,2.86534867417366e-07
792,"TUR","Turkiye",2.75262164237847e-07,2.73076523631528e-07,2.82536495500204e-07,2.77407273281695e-07,2.98165023503895e-07,2.7523192048918e-07,2.65346214422339e-07,2.64475155302353e-07,2.41583518425792e-07,2.40834313256955e-07,2.38223441079575e-07,2.40805827758834e-07,2.35068807987468e-07,2.27144394373764e-07,2.19004223916613e-07,2.2160944786621e-07,2.13722124035682e-07,1.97348722414109e-07,2.01624654685957e-07,2.04158316378554e-07
795,"TKM","Turkmenistan",2.51915071994884e-06,2.37549712892872e-06,2.09691864496235e-06,2.12970987579391e-06,1.75504096374099e-06,1.7457006198494e-06,1.66568542070558e-06,1.55465258487542e-06,1.4018739516326e-06,1.25945862165811e-06,1.19957236402067e-06,1.10320644899875e-06,1.04008249515982e-06,9.60355812424845e-07,9.14070169473847e-07,8.69002939237327e-07,1.06483506590451e-06,1.09049161390846e-06,9.7591935577582e-07,8.13735762212178e-07
796,"TCA","Turks and Caicos Islands",NA,NA,4.56144876902379e-07,4.40896318289373e-07,5.70283776932279e-07,5.78842208195546e-07,5.54522647354634e-07,5.70389374149629e-07,5.7223276073489e-07,5.63275697103134e-07,5.18113169910337e-07,4.97726426706627e-07,3.06468307733266e-07,2.94529513299798e-07,2.82915717869777e-07,4.22091204655158e-07,3.31404956956697e-07,2.89596044653691e-07,2.54015378591205e-07,2.49478110488639e-07
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",4.69754212579121e-07,4.38613372151294e-07,4.23346358149522e-07,5.00733904977195e-07,4.86194714064511e-07,4.8357162727235e-07,4.5869762300326e-07,4.53373192669817e-07,4.50034866686299e-07,4.45948374533389e-07,4.42133550356497e-07,4.40370212789959e-07,4.35750017884059e-07,4.24846976390948e-07,4.15257410122768e-07,4.09010353544038e-07,4.13505295054179e-07,4.01124536613248e-07,3.97380460646504e-07,3.79188663216968e-07
804,"UKR","Ukraine",5.53346737403299e-07,5.39116205324445e-07,5.07336407651395e-07,4.84248514267216e-07,4.97885704981733e-07,5.0078305628808e-07,5.03527209482826e-07,4.96666156420642e-07,4.89352779152288e-07,4.83723792269787e-07,4.68020552355414e-07,4.79000842721568e-07,4.47942345555104e-07,4.4548055267487e-07,4.19908501175901e-07,4.15429638831857e-07,4.02595332961184e-07,4.17846869760791e-07,3.8839220438749e-07,3.80412374448239e-07
784,"ARE","United Arab Emirates",3.41315702253099e-07,3.30688532563104e-07,3.4484255276423e-07,3.76416930712336e-07,4.26643447028406e-07,4.5748070868985e-07,4.57438904329961e-07,4.57824049016043e-07,4.49749391941975e-07,4.31115460581566e-07,4.24243818558498e-07,4.09261283126183e-07,3.66888342605363e-07,3.74959728321372e-07,3.73851355018625e-07,4.2740303943762e-07,4.06901559371023e-07,3.77502894987882e-07,3.68089979642687e-07,3.71630941957041e-07
826,"GBR","United Kingdom",2.48176660470283e-07,2.40169071386791e-07,2.29431216907402e-07,2.22860012757789e-07,2.14261169519935e-07,2.14766189834495e-07,1.97910486774561e-07,2.00373240726449e-07,1.93003096153823e-07,1.74369389469854e-07,1.6504685633629e-07,1.54094580223202e-07,1.45889970516764e-07,1.40926677722858e-07,1.3416843811768e-07,1.35716273969905e-07,1.29199882634214e-07,1.13743662602137e-07,1.11820004314988e-07,1.11546951919089e-07
840,"USA","United States of America",4.15335899912944e-07,3.98601663755137e-07,3.95239421373758e-07,3.83756942831081e-07,3.68000863196118e-07,3.69223728229731e-07,3.5706295534899e-07,3.37650907590813e-07,3.37901705842781e-07,3.33535409495299e-07,3.15631818884959e-07,3.03248673215945e-07,2.94463255599447e-07,2.94724046947084e-07,2.83052982375276e-07,2.6316094244658e-07,2.62459959236967e-07,2.57971954866797e-07,2.4590450432354e-07,2.38962941590191e-07
858,"URY","Uruguay",5.96982922700978e-07,6.04025790943852e-07,5.50899466064685e-07,5.68766932134566e-07,5.35843905556396e-07,4.57198993491015e-07,4.49200556730095e-07,4.3887724330559e-07,4.07925825178359e-07,3.97591399902889e-07,3.99524706639693e-07,3.93335251207608e-07,3.78597075874583e-07,3.74191109810483e-07,3.72125080889511e-07,3.9827700817147e-07,4.10038331621414e-07,3.82680563871194e-07,3.9703427036158e-07,3.99151656313077e-07
860,"UZB","Uzbekistan",1.57038501449466e-06,1.51670515106061e-06,1.3564207120379e-06,1.31571146738991e-06,1.05452155975218e-06,9.98210805091989e-07,9.97130190162956e-07,9.63823261277045e-07,8.72189760723234e-07,7.93115799143381e-07,7.24858152415887e-07,7.24040196122483e-07,6.92764892480155e-07,6.42816432176194e-07,6.27581081336352e-07,6.17886569150547e-07,6.24995146165753e-07,5.82884536442469e-07,5.61077664548254e-07,5.70492984210385e-07
548,"VUT","Vanuatu",7.86028507815763e-07,7.36484293492996e-07,8.25201023722025e-07,8.02499699102102e-07,7.79316649905701e-07,7.89706194793155e-07,7.86159390630493e-07,7.62033642980078e-07,7.50565194582618e-07,7.89865156179168e-07,6.72169822430599e-07,5.83227537229182e-07,5.13792785166815e-07,5.39892624127243e-07,5.14174897950725e-07,5.85391231170904e-07,6.09888691631945e-07,5.54965600727228e-07,5.18070709313129e-07,5.17733158833097e-07
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",4.65401206342947e-07,4.49719812259659e-07,4.27799241064899e-07,4.26725371791225e-07,4.29308188833658e-07,4.28798107161995e-07,4.26412758182341e-07,3.93140185829197e-07,3.84154302024465e-07,3.96886471725543e-07,4.11952010113631e-07,3.92033552021896e-07,3.73984820456005e-07,3.78652923774632e-07,4.29176778190603e-07,4.34189432669873e-07,3.8775136763161e-07,3.63647263881444e-07,3.65618975126181e-07,3.58458666819083e-07
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",4.6805261165319e-07,5.12190794393613e-07,5.01757497945894e-07,4.77188189792054e-07,4.89392928860994e-07,4.51783469509407e-07,4.63928133433889e-07,4.14146615954372e-07,4.73246887421233e-07,4.60164134567842e-07,4.01859759305489e-07,3.7652967504428e-07,4.11866285916323e-07,4.62663546776184e-07,4.79509271031741e-07,5.13615230405145e-07,5.26882608734711e-07,5.19071310458129e-07,5.12446399028385e-07,5.29536664620672e-07
894,"ZMB","Zambia",5.32812086865817e-07,4.94658516936264e-07,4.49715237905593e-07,4.37579548426666e-07,4.40531487550528e-07,4.33043499480005e-07,4.07182479380187e-07,4.43873984444804e-07,4.42962848913541e-07,4.41848353982078e-07,4.38943038524241e-07,4.36623316570064e-07,4.53199375597225e-07,4.63001160349259e-07,4.81590985112113e-07,5.14697167556381e-07,4.89065299395491e-07,5.15142725975771e-07,4.95129986889677e-07,4.90004570826731e-07
716,"ZWE","Zimbabwe",4.98017054270168e-07,5.02883137621448e-07,5.14460594661573e-07,5.60713114507221e-07,5.28798756344192e-07,4.71664189658696e-07,4.5218109459385e-07,4.02654217335907e-07,4.02790113291111e-07,3.6798525437051e-07,3.75580184375859e-07,3.47495250340135e-07,3.23687180011226e-07,3.2877376238962e-07,3.32681010005404e-07,3.41535585098408e-07,3.44704754483766e-07,3.52010140227138e-07,3.60956037983877e-07,3.61930116676351e-07
